track_id	134_track_name_YFA	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	pop	rap	rock	latin
28axGcu9he7YdQ0xwXIaC9	No One - Kayge Calypso & DUNN Remix	Mothica	56	28axGcu9he7YdQ0xwXIaC9	Majestic Casual - Chapter 3	2016-07-01	The Sound of Indie Poptimism	28axGcu9he7YdQ0xwXIaC9	0.745_0.571	0	-8.951	1	0.26	0.663	0	0.371	0.319	129.934	212308	indie poptimism	NA	NA	NA
5UUQUFsYJyfF6YwqTnquuA	YDLM	The Griswolds	52	5UUQUFsYJyfF6YwqTnquuA	High Times For Low Lives	2016-11-11	The Sound of Indie Poptimism	5UUQUFsYJyfF6YwqTnquuA	0.826_0.86	10	-3.902	1	0.0685	0.0349	5.44999425692949	0.104	0.763	120.017	192107	indie poptimism	NA	NA	NA
5l8oNQsDDPNFUIV5M4lzRJ	Free Animal	Foreign Air	61	5l8oNQsDDPNFUIV5M4lzRJ	Free Animal	23.4-11-17	The Sound of Indie Poptimism	5l8oNQsDDPNFUIV5M4lzRJ	0.579_0.584	5	-7.151	0	0.0438	0.0856	0	0.0958	0.393	80.001	180400	indie poptimism	NA	NA	NA
1XoGueAqqKk3QGWzzGvH2y	Bullet	Chelsea Lankes	37	1XoGueAqqKk3QGWzzGvH2y	Bullet	2016-04-08	The Sound of Indie Poptimism	1XoGueAqqKk3QGWzzGvH2y	0.819_0.881	7	-2.912	1	0.0476	0.0868	0.025	0.393	0.844	122.966	184521	indie poptimism	NA	NA	NA
6q8onrzcka32nGVrnWYGBQ	Lovers	Anna of the North	59	6q8onrzcka32nGVrnWYGBQ	Lovers	2017-09-08	The Sound of Indie Poptimism	6q8onrzcka32nGVrnWYGBQ	0.599_0.518	8	-7.902	1	0.0333	0.479	0.00435	0.136	0.455	95.031	215773	indie poptimism	NA	NA	NA
0OBIHrjv88N4SEtf2INos5	Heavy	POWERS	57	0OBIHrjv88N4SEtf2INos5	Heavy	2017-02-24	The Sound of Indie Poptimism	0OBIHrjv88N4SEtf2INos5	0.739_0.689	4	-3.726	0	0.0468	0.00563	5.39e-06	0.102	0.897	102.018	234356	indie poptimism	NA	NA	NA
6yOIdK2nKErlhyo5u7y81B	Dreamers	Savoir Adore	46	6yOIdK2nKErlhyo5u7y81B	Our Nature	2012	The Sound of Indie Poptimism	6yOIdK2nKErlhyo5u7y81B	0.603_0.892	3	-6.052	1	0.0319	0.0811	0.000179	0.0873	0.656	102.516	249261	indie poptimism	NA	NA	NA
2zsWRxMcUdGjj8TnWkVKw0	Hypnotic	Zella Day	63	2zsWRxMcUdGjj8TnWkVKw0	Kicker	23.4-01-01	The Sound of Indie Poptimism	2zsWRxMcUdGjj8TnWkVKw0	0.637_0.724	6	-5.151	0v	0.0403	0.119	0	0.299	0.414	80.982	176787	indie poptimism	NA	NA	NA
2K8elWg8ihrZRwZJ7Gy6L3	Come Home To Me	LEON	69	2K8elWg8ihrZRwZJ7Gy6L3	LEON	2019-03-01	The Sound of Indie Poptimism	2K8elWg8ihrZRwZJ7Gy6L3	0.66_0.193	11	-8.904	1	0.0725	0.953	0	0.0953	0.296	82.035	225868	indie poptimism	NA	NA	NA
3FpEXAupLwCHwzeUBxF99S	i loved you first	joan	60	3FpEXAupLwCHwzeUBxF99S	i loved you first	2018-03-21	The Sound of Indie Poptimism	3FpEXAupLwCHwzeUBxF99S	0.556_0.276	0	-9.603	1	0.0269	0.0862	6.89e-06	0.0999	0.216	75.02	227068	indie poptimism	NA	NA	NA
3hT4aulcGsGrgeoGU0M5Pj	Up We Go	Lights	48	3hT4aulcGsGrgeoGU0M5Pj	Midnight Machines	2016-04-08	The Sound of Indie Poptimism	3hT4aulcGsGrgeoGU0M5Pj	0.657_0.384	4	-12.259	1	0.0422	0.882	0.00227	0.114	0.374	123.953	339560	indie poptimism	NA	NA	NA
7k1pfmKI7t0AprW7SEdFpC	Breaking Up My Bones	Vinyl Theatre	55	7k1pfmKI7t0AprW7SEdFpC	Electrogram	2014-09-23	The Sound of Indie Poptimism	7k1pfmKI7t0AprW7SEdFpC	0.608_0.899	2	-3.185	1	0.0392	0.0125	0	0.211	0.652	105.032	185429	indie poptimism	NA	NA	NA
7IDKIfRltN07TdsdTVtRHh	All Over	CRUISR	54	7IDKIfRltN07TdsdTVtRHh	All Over	2014	The Sound of Indie Poptimism	7IDKIfRltN07TdsdTVtRHh	0.552_0.931	2	-5.166	1	0.053	0.00836	0	0.0551	0.666	158.036	182653	indie poptimism	NA	NA	NA
0DvhfhHlIE4HqgBX8yDJz3	Carry On - Acoustic	Young Rising Sons	51	0DvhfhHlIE4HqgBX8yDJz3	Carry On (Acoustic)	2017-03-03	The Sound of Indie Poptimism	0DvhfhHlIE4HqgBX8yDJz3	0.675_0.195	7	-13.465	0v	0.0346	0.868	2.03e-06	0.126	0.275	91.935	207880	indie poptimism	NA	NA	NA
7hJCwbaLSp0cDraXG91oAW	Over That	Emily Vaughn	44	7hJCwbaLSp0cDraXG91oAW	Over That	2017-10-27	The Sound of Indie Poptimism	7hJCwbaLSp0cDraXG91oAW	0.805_0.429	6	-7.398	1v	0.0512	0.222	2.2e-06	0.365	0.553	107.009	205371	indie poptimism	NA	NA	NA
0WEcGzNZSNl43NbyaSbmon	Visions	So Below	40	0WEcGzNZSNl43NbyaSbmon	II	2018-03-09	The Sound of Indie Poptimism	0WEcGzNZSNl43NbyaSbmon	0.588_0.651	5	-7.517	0	0.0249	0.00141	0.00725	0.53	0.32	90.493	235906	indie poptimism	NA	NA	NA
1BwhFXqoIsePt21WyWIttb	I Wanna Get Better	Bleachers	65	1BwhFXqoIsePt21WyWIttb	Strange Desire	2014-07-11	The Sound of Indie Poptimism	1BwhFXqoIsePt21WyWIttb	0.446_0.915	9	-6.221	1	0.141	0.00281	3.87e-05	0.218	0.398	190.013	204520	indie poptimism	NA	NA	NA
4Xv41B0BJRcMBJYpavNDfD	We Come Running	Youngblood Hawke	51	4Xv41B0BJRcMBJYpavNDfD	Youngblood Hawke	2012-01-01	The Sound of Indie Poptimism	4Xv41B0BJRcMBJYpavNDfD	0.561_0.736	10	-7.014	1	0.041	0.000287	0.00303	0.118	0.31	124.983	248600	indie poptimism	NA	NA	NA
2jukSXCni9myIF79PdgMZw	Happy With Me	HOLYCHILD	47	2jukSXCni9myIF79PdgMZw	Mindspeak	2014-08-25	The Sound of Indie Poptimism	2jukSXCni9myIF79PdgMZw	0.795_0.65	9	-5.357	0	0.0715	0.0201	4.12e-05	0.148	0.919	174.953	169253	indie poptimism	NA	NA	NA
0HsE2zUH1uZg7Bnsjf51TM	Work It Out	Knox Hamilton	48	0HsE2zUH1uZg7Bnsjf51TM	The Heights	2017-03-10	The Sound of Indie Poptimism	0HsE2zUH1uZg7Bnsjf51TM	0.396_0.818	8	-4.306	0	0.0352	0.0112	1.98e-06	0.199	0.359	162.061	206520	indie poptimism	NA	NA	NA
0EXpZh6efFQ2FNjw3DrpX9	Magic	Boh Doran	30	0EXpZh6efFQ2FNjw3DrpX9	Magic (feat. Daer)	2019-10-18	The Sound of Indie Poptimism	0EXpZh6efFQ2FNjw3DrpX9	0.68_0.682	0	-6.234	1	0.0284	0.00253	0.0412	0.0961	0.672	129.995	169930	indie poptimism	NA	NA	NA
0Cw4EjuGqEqbxOWSy0iIUw	Dive In	kwassa	45	0Cw4EjuGqEqbxOWSy0iIUw	Wildlife	2017-03-10	The Sound of Indie Poptimism	0Cw4EjuGqEqbxOWSy0iIUw	0.708_0.78	8	-8.377	1	0.0585	0.248	0.0101	0.107	0.619	104.973	200637	indie poptimism	NA	NA	NA
6VVd4kRfzBsZqFbvEAjloh	All For You	Night Riots	50	6VVd4kRfzBsZqFbvEAjloh	Love Gloom	2017-03-07	The Sound of Indie Poptimism	6VVd4kRfzBsZqFbvEAjloh	0.475_0.881	2	-3.207	1	0.0573	0.0103	2.54e-06	0.074	0.426	140.912	235334	indie poptimism	NA	NA	NA
36vROPdYhE7MiUJjZ04kPU	Take My Breath Away	EZI	51	36vROPdYhE7MiUJjZ04kPU	Take My Breath Away	2019-02-14	The Sound of Indie Poptimism	36vROPdYhE7MiUJjZ04kPU	0.717_0.616	8	-6.598	1	0.0903	0.0741	0.00285	0.367	0.354	102.981	158447	indie poptimism	NA	NA	NA
554dAjQxsN1DrNL3dKgp5c	A Toast and a Spirit	Vacation Manor	55	554dAjQxsN1DrNL3dKgp5c	Girl, Say	2016-04-23	The Sound of Indie Poptimism	554dAjQxsN1DrNL3dKgp5c	0.61_0.824	9	-5.217	1	0.0347	0.014	1.69e-05	0.138	0.472	128.025	209453	indie poptimism	NA	NA	NA
1MSM3Fo2fvnwVqMcz8Jhjq	Cecilia And The Satellite	Andrew McMahon in the Wilderness	60	1MSM3Fo2fvnwVqMcz8Jhjq	Andrew McMahon In The Wilderness	2014-10-14	The Sound of Indie Poptimism	1MSM3Fo2fvnwVqMcz8Jhjq	0.381_0.844	5	-7.123	1	0.144	0.0131	0	0.318	0.239	194	223880	indie poptimism	NA	NA	NA
2docvXwmea0pDCPv7cDe9s	Filthy Rich	Evalyn	43	2docvXwmea0pDCPv7cDe9s	Filthy Rich	2017-02-13	The Sound of Indie Poptimism	2docvXwmea0pDCPv7cDe9s	0.607_0.55	3	-6.278	0	0.0435	0.785	0	0.101	0.0857	124.861	215107	indie poptimism	NA	NA	NA
545dPrr42WxSTsjnqAKZwH	Lost City	Brett	40	545dPrr42WxSTsjnqAKZwH	Lost City	2016-08-26	The Sound of Indie Poptimism	545dPrr42WxSTsjnqAKZwH	0.479_0.909	2	-5.855	1	0.0616	0.19	1.68e-06	0.147	0.264	119.983	312250	indie poptimism	NA	NA	NA
6Q45iYMuedSPVotifXvBSh	Good Together	The Runaway Club	35	6Q45iYMuedSPVotifXvBSh	The Runaway Club	2014-03-04	The Sound of Indie Poptimism	6Q45iYMuedSPVotifXvBSh	0.708_0.894	0	-3.38	1	0.0313	0.00128	6.47e-06	0.109	0.886	126.032	234842	indie poptimism	NA	NA	NA
1mSeH8fuRPe0eKLCfsbdet	Stay	Hotel Apache	44	1mSeH8fuRPe0eKLCfsbdet	Ill Explain Later	2017-06-12	The Sound of Indie Poptimism	1mSeH8fuRPe0eKLCfsbdet	0.623_0.852	0	-6.004	1	0.0441	0.0124	6.12631393771153	0.129	0.789	108.007	207778	indie poptimism	NA	NA	NA
6wdzLY3TTwx7zVnMmj8Z8R	Keep Together	Hunter Hunted	40	6wdzLY3TTwx7zVnMmj8Z8R	Ready For You	23.4-07-10	The Sound of Indie Poptimism	6wdzLY3TTwx7zVnMmj8Z8R	0.553_0.851	3	-4.731	1	0.0415	0.00342	2.89356981790625	0.244	0.723	147.989	207880	indie poptimism	NA	NA	NA
448kqm1gUbI2qmu2Fh5uz8	Burning House (feat. Aaron Krause)	EZA	40	448kqm1gUbI2qmu2Fh5uz8	Burning House (feat. Aaron Krause)	23.4	The Sound of Indie Poptimism	448kqm1gUbI2qmu2Fh5uz8	0.445_0.415	11	-9.829	1	0.0418	0.476	0.000132	0.114	0.15	135.61	251559	indie poptimism	NA	NA	NA
7leFv3iETFzzdk4PTfS8Yt	Take Me Out	Young Summer	36	7leFv3iETFzzdk4PTfS8Yt	Take Me Out	2019-10-18	The Sound of Indie Poptimism	7leFv3iETFzzdk4PTfS8Yt	0.392_0.135	7	-16.906	0	0.0366	0.906	3.61e-06	0.364	0.0683	127.951	221063	indie poptimism	NA	NA	NA
4Xx0J00u90QvnG3rwz4Itp	Adderall	Max Frost	61	4Xx0J00u90QvnG3rwz4Itp	Adderall	2016-10-14	The Sound of Indie Poptimism	4Xx0J00u90QvnG3rwz4Itp	0.681_0.891	6	-4.28	1	0.0408	0.000672	2.94304410726763	0.0631	0.556	100.008	218025	indie poptimism	NA	NA	NA
3OXpOuqxPaFDO9rLNn1Jvb	Cuddle Up	Catey Shaw	48	3OXpOuqxPaFDO9rLNn1Jvb	Cuddle Up	2014-11-27	The Sound of Indie Poptimism	3OXpOuqxPaFDO9rLNn1Jvb	0.692_0.703	0	-5.195	1	0.0308	0.108	0	0.109	0.496	124.989	213665	indie poptimism	NA	NA	NA
0bXpmJyHHYPk6QBFj25bYF	Intro	The xx	72	0bXpmJyHHYPk6QBFj25bYF	xx	2009-08-16	Indie/Jazz Poptimism	0bXpmJyHHYPk6QBFj25bYF	0.617_0.778	9	-8.871	0	0.027	0.459	0.925	0.128	0.152	100.363	127920	indie poptimism	NA	NA	NA
6rxEjkoar48SssZePbtb2x	Crystalised	The xx	66	6rxEjkoar48SssZePbtb2x	xx	2009-08-16	Indie/Jazz Poptimism	6rxEjkoar48SssZePbtb2x	0.763_0.484	11	-12.368	0	0.0311	0.812	0.393	0.0841	0.416	122.913	201947	indie poptimism	NA	NA	NA
0gnG4oD2rOoPWTSzZnnX4A	Awake	Electric Guest	44	0gnG4oD2rOoPWTSzZnnX4A	Mondo	2012-04-23	Indie/Jazz Poptimism	0gnG4oD2rOoPWTSzZnnX4A	0.566_0.593	11	-7.348	1v	0.0349	0.0206	0.0654	0.121	0.806	111.001	300867	indie poptimism	NA	NA	NA
5hSMjPTfQ4mUObJhQqj2UB	Dear to Me	Electric Guest	51	5hSMjPTfQ4mUObJhQqj2UB	Plural	2017-03-31	Indie/Jazz Poptimism	5hSMjPTfQ4mUObJhQqj2UB	0.731_0.563	1	-7.62	1	0.0381	0.0551	0.0605	0.0571	0.611	117.7	241480	indie poptimism	NA	NA	NA
1yraET52i6ZkrvvrmKNyn6	Someone That Loves You	HONNE	61	1yraET52i6ZkrvvrmKNyn6	Warm On A Cold Night (Deluxe)	2016-07-13	Indie/Jazz Poptimism	1yraET52i6ZkrvvrmKNyn6	0.531_0.728	6	-4.985	0	0.063	0.0416	7.19e-06	0.135	0.418	104.978	244959	indie poptimism	NA	NA	NA
6Nl5jjykRxa7salssZ0aER	Without You	Oh Wonder	4	6Nl5jjykRxa7salssZ0aER	Oh Wonder	23.4-09-04	Indie/Jazz Poptimism	6Nl5jjykRxa7salssZ0aER	0.637_0.476	11	-7.135	0	0.058	0.249	1.07e-06	0.115	0.265	87.019	224740	indie poptimism	NA	NA	NA
2UkKbV1TKGV5OafEJW54fr	Blood Red Moon (Demo)	The xx	43	2UkKbV1TKGV5OafEJW54fr	Basic Space	2009-08-02	Indie/Jazz Poptimism	2UkKbV1TKGV5OafEJW54fr	0.781_0.456	0	-10.837	1	0.0431	0.82	0.786	0.0784	0.229	119.988	133267	indie poptimism	NA	NA	NA
1EbacZvcixTCTzBcJfaua2	Tessellate	alt-J	59	1EbacZvcixTCTzBcJfaua2	An Awesome Wave	2012-05-28	Indie/Jazz Poptimism	1EbacZvcixTCTzBcJfaua2	0.683_0.613	2	-6.478	1	0.0433	0.378	0.0424	0.119	0.42	116.911	182667	indie poptimism	NA	NA	NA
6zfczP87XO2SxWlQtnjFNa	The Look	Metronomy	69	6zfczP87XO2SxWlQtnjFNa	The English Riviera	2011-04-11	Indie/Jazz Poptimism	6zfczP87XO2SxWlQtnjFNa	0.638_0.535	9	-7.792	0	0.0415	0.623	3.19848501032684	0.0837	0.504	84.947	277653	indie poptimism	NA	NA	NA
4x6aawsLyPkF3aGPXGvbat	La Ciudad	ODESZA	54	4x6aawsLyPkF3aGPXGvbat	A Moment Apart	2017-09-08	Indie/Jazz Poptimism	4x6aawsLyPkF3aGPXGvbat	0.663_0.84	9	-5.618	0	0.0453	0.00534	0.342	0.169	0.2	108.022	271136	indie poptimism	NA	NA	NA
3EE6kXsJPZUF0TVvsZNtTv	Cherry	Jungle	42	3EE6kXsJPZUF0TVvsZNtTv	Cherry	2018-07-26	Indie/Jazz Poptimism	3EE6kXsJPZUF0TVvsZNtTv	0.613_0.427	8	-8.324	1	0.221	0.889	0.0279	0.129	0.467	82.523	196139	indie poptimism	NA	NA	NA
7iOyMOxdOULvXqUqC26spJ	Modern Jesus	Portugal. The Man	60	7iOyMOxdOULvXqUqC26spJ	Evil Friends	2013-05-31	Indie/Jazz Poptimism	7iOyMOxdOULvXqUqC26spJ	0.627_0.633	10	-7.41	0	0.0305	0.133	7.07e-05	0.216	0.763	85.999	194053	indie poptimism	NA	NA	NA
4D5POIvEJfBH8wO80Ic4T8	Before Paris	Tom Misch	50	4D5POIvEJfBH8wO80Ic4T8	Geography	2018-04-06	Indie/Jazz Poptimism	4D5POIvEJfBH8wO80Ic4T8	0.714_0.373	6	-12.269	0	0.234	0.711	0.0373	0.134	0.082	103.967	149811	indie poptimism	NA	NA	NA
3hyi4CYvZ3K6EqAI2ja7pl	Sweet Emotion	The Kooks	4	3hyi4CYvZ3K6EqAI2ja7pl	Listen	2014-01-01	Indie/Jazz Poptimism	3hyi4CYvZ3K6EqAI2ja7pl	0.766_0.825	10	-5.266	0	0.0706	0.0498	0.000137	0.104	0.583	98.007	308569	indie poptimism	NA	NA	NA
6UlVoivrSMVoyhdc5S2tVk	Midnight Moon	Oh Wonder	49	6UlVoivrSMVoyhdc5S2tVk	Oh Wonder	23.4-09-04	Indie/Jazz Poptimism	6UlVoivrSMVoyhdc5S2tVk	0.681_0.484	1	-9.978	1v	0.0563	0.641	0.00631	0.115	0.646	143.044	210756	indie poptimism	NA	NA	NA
7GLL5dU80NstXjcKlDMJmr	Wander With Me	Tom Misch	53	7GLL5dU80NstXjcKlDMJmr	Beat Tape 2	23.4-08-28	Indie/Jazz Poptimism	7GLL5dU80NstXjcKlDMJmr	0.8_0.427	6	-7.923	1	0.0346	0.584	0.0371	0.104	0.218	113.975	287228	indie poptimism	NA	NA	NA
3SDlMjloqNmuHbOUWsLyfU	Good Morning	Two Door Cinema Club	41	3SDlMjloqNmuHbOUWsLyfU	Gameshow (Deluxe Edition)	2016-10-14	Indie/Jazz Poptimism	3SDlMjloqNmuHbOUWsLyfU	0.77_0.729	9	-5.775	0	0.0306	0.292	0.000268	0.151	0.841	115.032	236173	indie poptimism	NA	NA	NA
4jJEQg6mr3fQsUCYTwhBEZ	Sun	Two Door Cinema Club	60	4jJEQg6mr3fQsUCYTwhBEZ	Beacon	2012-09-03	Indie/Jazz Poptimism	4jJEQg6mr3fQsUCYTwhBEZ	0.647_0.534	4	-5.439	0	0.0279	0.011	0.000249	0.104	0.673	96.98	187720	indie poptimism	NA	NA	NA
70ATI6K6i1TXfRfID7bcN0	Where Is The Love?	The Black Eyed Peas	1	70ATI6K6i1TXfRfID7bcN0	Where Is The Love? (International Version)	2003-01-01	Indie/Jazz Poptimism	70ATI6K6i1TXfRfID7bcN0	0.836_0.699	5	-3.235	1	0.179	0.114	0	0.13	0.818	94.092	273813	indie poptimism	NA	NA	NA
1qtiESAzfGMw3YqJvI97ki	Lightenup	Parcels	62	1qtiESAzfGMw3YqJvI97ki	Parcels	2018-10-12	Indie/Jazz Poptimism	1qtiESAzfGMw3YqJvI97ki	0.857_0.658	0	-9.8	1	0.0388	0.015	0.266	0.105	0.703	122.969	237227	indie poptimism	NA	NA	NA
7laPt9sVrlXLK80PoQf05p	OdeToYou	Flitz&Suppe	52	7laPt9sVrlXLK80PoQf05p	OdeToYou	2016-10-31	Indie/Jazz Poptimism	7laPt9sVrlXLK80PoQf05p	0.673_0.356	3	-10.683	0	0.0365	0.503	5.47747517335229	0.111	0.145	81.008	181481	indie poptimism	NA	NA	NA
7Hp5dzh57qndSeuvVpGL9B	Slow Burn	Brian Bromberg	19	7Hp5dzh57qndSeuvVpGL9B	Downright Upright	2007-02-20	Indie/Jazz Poptimism	7Hp5dzh57qndSeuvVpGL9B	0.718_0.471	7	-11.139	1	0.04	0.567	0.576	0.102	0.569	80.025	367893	indie poptimism	NA	NA	NA
1irXmwdCbngOtucJNd5mSl	Violet City	Mansionair	4	1irXmwdCbngOtucJNd5mSl	Violet City	2018-04-05	Indie/Jazz Poptimism	1irXmwdCbngOtucJNd5mSl	0.596_0.784	3	-6.723	0	0.033	0.0642	0.139	0.216	0.432	162.019	213516	indie poptimism	NA	NA	NA
4KDunhuHObIb7pVYRNC2OH	Blue Light	SUN SILVA	40	4KDunhuHObIb7pVYRNC2OH	Blue Light	2018-09-03	Indie/Jazz Poptimism	4KDunhuHObIb7pVYRNC2OH	0.506_0.61	4	-11.224	0	0.0407	0.00775	0.0938	0.18	0.382	147.455	222106	indie poptimism	NA	NA	NA
11xRCe6bPQ9fRhz70dqF9N	Happy Man	Jungle	52	11xRCe6bPQ9fRhz70dqF9N	Happy Man	2018-05-08	Indie/Jazz Poptimism	11xRCe6bPQ9fRhz70dqF9N	0.593_0.563	9	-6.409	0	0.0326	0.161	1.66e-05	0.0675	0.141	108.014	190318	indie poptimism	NA	NA	NA
5MChi9fdCbTIWDJPPUuuW6	Beautiful Escape	Tom Misch	65	5MChi9fdCbTIWDJPPUuuW6	Beat Tape 2	23.4-08-28	Indie/Jazz Poptimism	5MChi9fdCbTIWDJPPUuuW6	0.944_0.514	5	-7.895	1	0.195	0.0684	7.17042294284329	0.103	0.331	120.004	276785	indie poptimism	NA	NA	NA
1ARkKt39O6WQqE0QEpZntu	Right As Rain	Adele	51	1ARkKt39O6WQqE0QEpZntu	19	2008-01-28	Indie/Jazz Poptimism	1ARkKt39O6WQqE0QEpZntu	0.842_0.679	1	-5.876	1	0.0853	0.776	0	0.0891	0.918	137.196	197347	indie poptimism	NA	NA	NA
0Gpq0lllEPZf98gVo9C4uS	Heavy, California	Jungle	62	0Gpq0lllEPZf98gVo9C4uS	For Ever	2018-09-14	Indie/Jazz Poptimism	0Gpq0lllEPZf98gVo9C4uS	0.674_0.713	6	-7.46	0	0.036	0.0733	0.139	0.169	0.704	111.017	184600	indie poptimism	NA	NA	NA
1R2CpJXwERlLURyKaE1nWr	The Journey	Tom Misch	56	1R2CpJXwERlLURyKaE1nWr	Beat Tape 2	23.4-08-28	Indie/Jazz Poptimism	1R2CpJXwERlLURyKaE1nWr	0.625_0.398	9	-10.218	0	0.0338	0.279	0.747	0.0893	0.265	86.992	266820	indie poptimism	NA	NA	NA
4vELW2hK9eb9R7Q0BNJ3Vh	Watch Me Dance	Tom Misch	51	4vELW2hK9eb9R7Q0BNJ3Vh	Watch Me Dance	2016-05-23	Indie/Jazz Poptimism	4vELW2hK9eb9R7Q0BNJ3Vh	0.771_0.29	10	-13.413	0	0.0341	0.323	0.0316	0.0645	0.192	118.003	303586	indie poptimism	NA	NA	NA
0XbdhHYvrfmUeMd6NaCfmN	Hang Glide	Anomalie	38	0XbdhHYvrfmUeMd6NaCfmN	Hang Glide	2017-12-08	Indie/Jazz Poptimism	0XbdhHYvrfmUeMd6NaCfmN	0.706_0.316	6	-8.127	0	0.0602	0.497	0.617	0.189	0.459	78.965	234066	indie poptimism	NA	NA	NA
254kuaMH6WLGAGtRd8z5oG	Seasons	Aso	46	254kuaMH6WLGAGtRd8z5oG	Two / Seven EP	2018-02-07	Indie/Jazz Poptimism	254kuaMH6WLGAGtRd8z5oG	0.772_0.413	6	-7.32	0	0.0362	0.114	0.839	0.112	0.339	92.997	266000	indie poptimism	NA	NA	NA
7a0mPDySTtLmgE3NoIBNJp	Here If You Want (Pale Blue)	MOSSS	56	7a0mPDySTtLmgE3NoIBNJp	Here If You Want (Pale Blue)	2017-06-16	Indie/Jazz Poptimism	7a0mPDySTtLmgE3NoIBNJp	0.761_0.6	7	-7.348	1	0.0765	0.269	0.864	0.108	0.557	96.015	199036	indie poptimism	NA	NA	NA
6bxtai04eVsvV7IZGqOXMy	Mornin Dew	Sunni Colon	53	6bxtai04eVsvV7IZGqOXMy	Satin Psicodelic	2018-08-29	Indie/Jazz Poptimism	6bxtai04eVsvV7IZGqOXMy	0.471_0.466	7	-11.466	0	0.0469	0.183	0.725	0.121	0.104	102.988	324130	indie poptimism	NA	NA	NA
4PIrQHxXlHlSXKoKd2nuxE	Loose Ends	Loyle Carner	55	4PIrQHxXlHlSXKoKd2nuxE	Loose Ends	2019-02-28	Indie/Jazz Poptimism	4PIrQHxXlHlSXKoKd2nuxE	0.79_0.675	11	-6.952	0	0.319	0.166	1.36e-05	0.103	0.363	90.961	256198	indie poptimism	NA	NA	NA
7gARZ2i5u5DHC1b1n1fML5	Breezeblocks	alt-J	72	7gARZ2i5u5DHC1b1n1fML5	An Awesome Wave	2012-05-28	Indie/Jazz Poptimism	7gARZ2i5u5DHC1b1n1fML5	0.569_0.645	5	-7.368	1	0.0387	0.118	0.00114	0.146	0.247	74.985	227080	indie poptimism	NA	NA	NA
36ylLzMtvJ2CItc7bN4TcF	Taro	alt-J	63	36ylLzMtvJ2CItc7bN4TcF	An Awesome Wave	2012-05-28	Indie/Jazz Poptimism	36ylLzMtvJ2CItc7bN4TcF	0.35_0.476	5	-10.653	1	0.034	0.765	0.0039	0.0785	0.293	171.938	314987	indie poptimism	NA	NA	NA
5A7FKtfUqykPsmQ1wMZLDo	Lagoon	Laura Misch	48	5A7FKtfUqykPsmQ1wMZLDo	Lagoon	2018-02-06	Indie/Jazz Poptimism	5A7FKtfUqykPsmQ1wMZLDo	0.745_0.344	9	-11.841	0	0.0302	0.671	0.607	0.129	0.24	99.997	255215	indie poptimism	NA	NA	NA
64J4hxVuHEpLrhzAuk5QMM	Too Much	Tora	42	64J4hxVuHEpLrhzAuk5QMM	Take a Rest	2017-06-09	Indie/Jazz Poptimism	64J4hxVuHEpLrhzAuk5QMM	0.728_0.48	8	-9.599	1	0.0349	0.589	0.49	0.102	0.0943	127.999	154403	indie poptimism	NA	NA	NA
0OIkb1unFOOnCcNI8g4JTG	Hark	Tom Misch	43	0OIkb1unFOOnCcNI8g4JTG	Beat Tape 2	23.4-08-28	Indie/Jazz Poptimism	0OIkb1unFOOnCcNI8g4JTG	0.746_0.451	9	-9.065	0	0.146	0.181	0.892	0.0751	0.186	127.958	163630	indie poptimism	NA	NA	NA
1Avnd5xLg7HmaNofmYk7RQ	Withorwithout	Parcels	60	1Avnd5xLg7HmaNofmYk7RQ	Parcels	2018-10-12	Indie/Jazz Poptimism	1Avnd5xLg7HmaNofmYk7RQ	0.803_0.662	0	-8.073	1v	0.0308	0.642	0.901	0.151	0.814	105.012	205049	indie poptimism	NA	NA	NA
32gaGfRgDMrMtcpCqF078U	Morning Dew	Matt Quentin	58	32gaGfRgDMrMtcpCqF078U	Morning Dew	2018-01-05	Indie/Jazz Poptimism	32gaGfRgDMrMtcpCqF078U	0.686_0.332	9	-11.759	1	0.0454	0.89	4.31705904651899	0.107	0.0745	80.994	237037	indie poptimism	NA	NA	NA
0KTvHwi5cDdZh86cpZztfu	Ottolenghi	Loyle Carner	54	0KTvHwi5cDdZh86cpZztfu	Ottolenghi	2018-10-11	Indie/Jazz Poptimism	0KTvHwi5cDdZh86cpZztfu	0.752_0.584	7	-10.634	1	0.275	0.364	0.017	0.197	0.264	94.918	197600	indie poptimism	NA	NA	NA
6ZizKmm2kQY7e77rXrlwWs	Krispy	Loyle Carner	50	6ZizKmm2kQY7e77rXrlwWs	Not Waving, But Drowning	2019-04-19	Indie/Jazz Poptimism	6ZizKmm2kQY7e77rXrlwWs	0.775_0.298	7	-13.01	1	0.314	0.913	0.00626	0.108	0.139	89.975	221092	indie poptimism	NA	NA	NA
7iQzzNzwTCHNW0NO9EVRCO	The Optimist	Cory Wong	41	7iQzzNzwTCHNW0NO9EVRCO	The Optimist	2018-08-17	Indie/Jazz Poptimism	7iQzzNzwTCHNW0NO9EVRCO	0.677_0.839	0	-6.712	1v	0.0338	0.0851	0.842	0.0791	0.555	102.997	215520	indie poptimism	NA	NA	NA
