track_id	BBtrack_name3480	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	rap	rock	r&b
3G79AJm9H5lKnngSgBT21L	Ela Ta Que Ta	Mc Davi	60	3G79AJm9H5lKnngSgBT21L	Ela Ta Que Ta	2018-01-29	Trap Funk	3G79AJm9H5lKnngSgBT21L	0.75_0.418	0	-10.011	1	0.0496	0.128	0	0.128	0.253	123.007	206829	trap	NA	NA
1Ini2DN0NNL1rlz4zIovJ6	De Queixo no Chao	Duas Doses	32	1Ini2DN0NNL1rlz4zIovJ6	De Queixo no Chao	2019-10-11	Trap Funk	1Ini2DN0NNL1rlz4zIovJ6	0.74_0.779	8	-5.074	0	0.185	0.365	0	0.0978	0.88	124.975	145920	trap	NA	NA
6zXjPUNosoQfTR2t4wgP8s	Em Off	Matheus Queiroz	37	6zXjPUNosoQfTR2t4wgP8s	Em Off	2019-02-08	Trap Funk	6zXjPUNosoQfTR2t4wgP8s	0.584_0.491	1	-10.303	1R	0.122	0.0845	3.9e-06	0.125	0.454	129.886	204923	trap	NA	NA
6LfDw4nhA9zQVwRfxT516u	Sensual Girl - Malik Mustache & Cool Keedz Remix	Mc Davi	39	6LfDw4nhA9zQVwRfxT516u	Sensual Girl (Malik Mustache & Cool Keedz Remix)	2018-02-02	Trap Funk	6LfDw4nhA9zQVwRfxT516u	0.828_0.715	11	-5.811	0	0.116	0.0703	0.00481	0.303	0.329	124.025	238795	trap	NA	NA
2S9UiaHpsdB2s3ZNzCObLQ	Sensacional (feat. Cacife Clandestino & MC Kevin o Chris)	WC no Beat	63	2S9UiaHpsdB2s3ZNzCObLQ	Sensacional (feat. Cacife Clandestino & MC Kevin o Chris)	2018-12-13	Trap Funk	2S9UiaHpsdB2s3ZNzCObLQ	0.786_0.863	3	-5.676	0	0.198	0.269	2.09e-06	0.133	0.784	136.941	225077	trap	NA	NA
2pU1CpdWAAfMQgOljmb1MW	Quarteto Fodastico	Perera DJ	58	2pU1CpdWAAfMQgOljmb1MW	Quarteto Fodastico	2018-12-01	Trap Funk	2pU1CpdWAAfMQgOljmb1MW	0.805_0.253	7	-10.066	0R	0.412	0.294	0	0.0841	0.712	120.29	240000	trap	NA	NA
62d06HzJFX4rtnv39L4uUI	E o Trem	MC Maneirinho	42	62d06HzJFX4rtnv39L4uUI	E o Trem	2018-05-11	Trap Funk	62d06HzJFX4rtnv39L4uUI	0.898_0.629	9	-6.214	0R	0.398	0.507	5.98e-06	0.151	0.733	130.05	179947	trap	NA	NA
1hw5UuO6s1DRAJmCn4Nc1H	Meu Mundo	WC no Beat	63	1hw5UuO6s1DRAJmCn4Nc1H	18K	2018-03-09	Trap Funk	1hw5UuO6s1DRAJmCn4Nc1H	0.866_0.552	2	-6.478	1	0.257	0.247	0	0.135	0.499	131.049	284117	trap	NA	NA
41mqrgHlbSBA3LPypIfUoi	Plaqtudum - Tropkillaz Remix	Recayd Mob	39	41mqrgHlbSBA3LPypIfUoi	Plaqtudum (Tropkillaz Remix)	2019-01-25	Trap Funk	41mqrgHlbSBA3LPypIfUoi	0.846_0.844	1	-2.848	1	0.0623	0.298	0.000184	0.171	0.562	129.968	177346	trap	NA	NA
4AjRsbjQbXWkXXCzzqcq5u	Meu Olhar	WC no Beat	48	4AjRsbjQbXWkXXCzzqcq5u	Meu Olhar	2018-08-17	Trap Funk	4AjRsbjQbXWkXXCzzqcq5u	0.838_0.458	8	-8.755	1R	0.229	0.144	0	0.133	0.526	140.029	187819	trap	NA	NA
7750AqOWNuuDLxLjXzDMX0	Meu baile	Papatinho	49	7750AqOWNuuDLxLjXzDMX0	Meu baile	2018-08-24	Trap Funk	7750AqOWNuuDLxLjXzDMX0	0.836_0.589	8	-5.724	1	0.0537	0.268	6.27e-06	0.127	0.794	129.961	204208	trap	NA	NA
3LvPRA6n1Hr3ia6tGfScg6	Me Chama	MC Maneirinho	41	3LvPRA6n1Hr3ia6tGfScg6	Me Chama	2018-09-21	Trap Funk	3LvPRA6n1Hr3ia6tGfScg6	0.669_0.704	2	-5.699	0	0.0883	0.432	0	0.205	0.402	129.913	151385	trap	NA	NA
1uiTlWuuuznQ3cWFIRAPU2	Trabalho Lindo	WC no Beat	41	1uiTlWuuuznQ3cWFIRAPU2	Trabalho Lindo	2018-03-02	Trap Funk	1uiTlWuuuznQ3cWFIRAPU2	0.534_0.571	10	-6.442	0	0.0832	0.438	1.85e-05	0.116	0.812	88.004	215339	trap	NA	NA
7dQC53NiYOY9gKg3Qsu2Bs	All Out of Love	Air Supply	67	7dQC53NiYOY9gKg3Qsu2Bs	Lost in Love	1980-02-25	Michael Learns To Rock album	7dQC53NiYOY9gKg3Qsu2Bs	0.512_0.262	0	-16.875	1	0.0276	0.313	5.51e-06	0.456	0.357	108.381	243000	NA	album rock	NA
7xUVverKyPPPAW3sDqXhfi	Truly Madly Deeply	Savage Garden	52	7xUVverKyPPPAW3sDqXhfi	Truly Madly Completely - The Best of Savage Garden	2005-11-01	Michael Learns To Rock album	7xUVverKyPPPAW3sDqXhfi	0.566_0.705	0	-7.569	1	0.0311	0.43	0	0.109	0.781	168.152	279400	NA	album rock	NA
0bkUkbJ1nEalT9uPKFP3Vc	Bienvenidos - Live	Miguel Rios	0	0bkUkbJ1nEalT9uPKFP3Vc	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	0bkUkbJ1nEalT9uPKFP3Vc	0.303_0.865	6	-9.196	1R	0.0563	0.00562	0	0.964	0.754	181.243	247880	NA	album rock	NA
4wUcvUiC3ljCSJrhwGz6M6	Generacion Limite - Live	Miguel Rios	0	4wUcvUiC3ljCSJrhwGz6M6	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	4wUcvUiC3ljCSJrhwGz6M6	0.34_0.943	9	-8.97	1	0.0851	0.0285	3.17e-05	0.952	0.291	185.577	236093	NA	album rock	NA
2dqhEdgLRNDz8s94Q9ouiF	Nueva Ola (El Neon De Color Rosa) - Live	Miguel Rios	0	2dqhEdgLRNDz8s94Q9ouiF	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	2dqhEdgLRNDz8s94Q9ouiF	0.321_0.919	5	-9.307	1	0.0902	0.0484	1.23e-06	0.97	0.438	184.073	173160	NA	album rock	NA
3OcSljx3a7Ha50Zjyt5Cwv	Un Caballo Llamado Muerte - Live	Miguel Rios	0	3OcSljx3a7Ha50Zjyt5Cwv	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	3OcSljx3a7Ha50Zjyt5Cwv	0.411_0.928	2	-9.91	1	0.0502	0.0097	0.000506	0.951	0.357	135.163	239160	NA	album rock	NA
2FOxO0DQmH32E28IyVJVzJ	A Tumba Abierta - Live	Miguel Rios	0	2FOxO0DQmH32E28IyVJVzJ	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	2FOxO0DQmH32E28IyVJVzJ	0.495_0.946	9	-8.804	1	0.0613	0.022	0	0.835	0.417	111.666	205347	NA	album rock	NA
7k6ntkoyptAT1c665S5LMj	Buscando La Luz - Live	Miguel Rios	0	7k6ntkoyptAT1c665S5LMj	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	7k6ntkoyptAT1c665S5LMj	0.404_0.515	5	-11.915	1	0.039	0.0978	0	0.489	0.497	121.176	122413	NA	album rock	NA
1ODyPlxqhN8892ycF9CSyF	Blues Del Autobus - live	Miguel Rios	0	1ODyPlxqhN8892ycF9CSyF	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	1ODyPlxqhN8892ycF9CSyF	0.57_0.639	0	-10.002	1	0.0386	0.0827	1.74803632223047	0.94	0.39	126.559	240347	NA	album rock	NA
3a47k5x3BNXyUiQTSSm358	La Ciudad De Neon - Live	Miguel Rios	0	3a47k5x3BNXyUiQTSSm358	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	3a47k5x3BNXyUiQTSSm358	0.557_0.966	6	-8.704	1	0.0639	0.0121	3.95e-06	0.435	0.613	132.038	235093	NA	album rock	NA
24pgFEZBuCv40IQKO3RKkR	Banzai - Live	Miguel Rios	0	24pgFEZBuCv40IQKO3RKkR	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	24pgFEZBuCv40IQKO3RKkR	0.25_0.947	10	-7.933	0R	0.0959	0.0139	3.38e-05	0.975	0.439	183.891	291333	NA	album rock	NA
1RLwpJUmnVkJ5VbhhFTh1j	Reina De La Noche - Live	Miguel Rios	0	1RLwpJUmnVkJ5VbhhFTh1j	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	1RLwpJUmnVkJ5VbhhFTh1j	0.361_0.71	9	-10.483	0	0.037	0.0136	0	0.948	0.464	99.55	277840	NA	album rock	NA
40DlQgMasTSTNt06AyjLa9	Al Andalus - Live	Miguel Rios	0	40DlQgMasTSTNt06AyjLa9	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	40DlQgMasTSTNt06AyjLa9	0.386_0.913	11	-10.172	0	0.0786	0.00173	0.00392	0.947	0.335	100.441	502053	NA	album rock	NA
3M9WVp2rdXs4B6a2hzJQZZ	Los Viejos Rockeros Nunca Mueren - Live	Miguel Rios	0	3M9WVp2rdXs4B6a2hzJQZZ	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	3M9WVp2rdXs4B6a2hzJQZZ	0.572_0.77	10	-9.878	1R	0.0355	0.0784	0	0.338	0.637	98.914	93627	NA	album rock	NA
0EpssAjtQP1OTQtrX2pUz1	Rocanrol Bumerang - Live	Miguel Rios	0	0EpssAjtQP1OTQtrX2pUz1	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	0EpssAjtQP1OTQtrX2pUz1	0.528_0.893	8	-9.547	1	0.0343	0.00341	9.80120226552244	0.911	0.687	90.176	176387	NA	album rock	NA
1Mj7rQgu2HTtDhKD90nnDS	Homenaje A Miguel - Live	Miguel Rios	0	1Mj7rQgu2HTtDhKD90nnDS	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	1Mj7rQgu2HTtDhKD90nnDS	0.187_0.421	0	-14.728	1	0.0392	0.28	0.685	0.576	0.073	63.248	141853	NA	album rock	NA
4zQTsDZqgODryotrqkBvED	Himno A La Alegria - Live	Miguel Rios	0	4zQTsDZqgODryotrqkBvED	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	4zQTsDZqgODryotrqkBvED	0.24_0.65	2	-10.484	1	0.0404	0.0254	0	0.815	0.503	82.536	302240	NA	album rock	NA
6aseQce2VFSVDSGCkXsso8	Rockero De Noche - Live	Miguel Rios	0	6aseQce2VFSVDSGCkXsso8	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	6aseQce2VFSVDSGCkXsso8	0.473_0.896	10	-9.685	1	0.0449	0.0125	0	0.793	0.783	95.689	70027	NA	album rock	NA
0HYw8jQDGqs1rBOOBSiV4d	Sabado A La Noche - Live	Miguel Rios	0	0HYw8jQDGqs1rBOOBSiV4d	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	0HYw8jQDGqs1rBOOBSiV4d	0.425_0.717	0	-9.784	1R	0.0295	0.00348	0.00025	0.782	0.512	144.806	180587	NA	album rock	NA
4EHa21Wr2EPDZvA3LG0yOk	Mueve Tus Caderas - Live	Miguel Rios	0	4EHa21Wr2EPDZvA3LG0yOk	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	4EHa21Wr2EPDZvA3LG0yOk	0.545_0.877	0	-9.423	1	0.0363	0.0656	1.17e-05	0.516	0.961	139.999	97920	NA	album rock	NA
2tEloWf7PDkzLiJhxd5P5T	Rock And Roll En La Plaza Del Pueblo - Live	Miguel Rios	0	2tEloWf7PDkzLiJhxd5P5T	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	2tEloWf7PDkzLiJhxd5P5T	0.317_0.902	2	-9.366	1	0.0707	0.011	0.00137	0.331	0.406	156.337	53547	NA	album rock	NA
4JHdcxMIq6cPZMEqUYY7cD	La Basca Vacila - Live	Miguel Rios	0	4JHdcxMIq6cPZMEqUYY7cD	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	4JHdcxMIq6cPZMEqUYY7cD	0.436_0.907	11	-9.67	0	0.0395	0.0279	0.00155	0.488	0.52	155.049	163960	NA	album rock	NA
1UrdPGorbZEZsV7o7zSLd4	Maneras De Vivir - Live	Miguel Rios	0	1UrdPGorbZEZsV7o7zSLd4	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	1UrdPGorbZEZsV7o7zSLd4	0.478_0.832	2	-9.662	1	0.0405	0.0358	0	0.442	0.709	116.894	74107	NA	album rock	NA
4OYOndzBbcjxfM3UPKmOIF	Mis Amigos Donde Estaran - Live	Miguel Rios	0	4OYOndzBbcjxfM3UPKmOIF	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	4OYOndzBbcjxfM3UPKmOIF	0.515_0.861	4	-9.112	0R	0.0376	0.00741	6.72e-06	0.898	0.74	118.977	130600	NA	album rock	NA
3mXBM0LLk0bemiuCHyvQ9S	El Laberinto - Live	Miguel Rios	0	3mXBM0LLk0bemiuCHyvQ9S	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	3mXBM0LLk0bemiuCHyvQ9S	0.449_0.979	11	-9.207	0	0.059	0.0122	0	0.415	0.558	185.327	51853	NA	album rock	NA
3suGVjo7xyvFbK0WHbDlUA	Lua Lua Lua - Live	Miguel Rios	0	3suGVjo7xyvFbK0WHbDlUA	Rock & Rios (Remastered)	2005-01-01	Rock and Rios	3suGVjo7xyvFbK0WHbDlUA	0.3_0.952	5	-10.093	1	0.101	0.0256	0.000253	0.967	0.508	95.009	196320	NA	album rock	NA
70uUF91sbfXOyH4AInWYUw	Todo a Pulmon	Miguel Rios	47	70uUF91sbfXOyH4AInWYUw	Big Band Rios	1998	Rock and Rios	70uUF91sbfXOyH4AInWYUw	0.441_0.413	4	-10.065	1	0.0348	0.775	0	0.871	0.412	63.751	249973	NA	album rock	NA
1TO1KYnFeSUqyRWuprjmZz	Echoes	Camel	0	1TO1KYnFeSUqyRWuprjmZz	Breathless	1978-01-01	Progressive Rock / Metal - Rock /Metal  Progresivo	1TO1KYnFeSUqyRWuprjmZz	0.198_0.618	10	-8.483	1R	0.0309	0.0107	0.0232	0.0999	0.436	153.479	440267	NA	album rock	NA
5UuikgHTxSRFRnC0zXx10i	Aqualung	Jethro Tull	65	5UuikgHTxSRFRnC0zXx10i	Aqualung (Special Edition)	1971-03-19	Progressive Rock / Metal - Rock /Metal  Progresivo	5UuikgHTxSRFRnC0zXx10i	0.477_0.479	7	-11.887	0	0.0483	0.0649	0.029	0.0906	0.662	122.531	396187	NA	album rock	NA
6iZtDWu3FTuxu7AprIqA3Y	Hocus Pocus - Extended Version	Focus	49	6iZtDWu3FTuxu7AprIqA3Y	Moving Waves	1971	Progressive Rock / Metal - Rock /Metal  Progresivo	6iZtDWu3FTuxu7AprIqA3Y	0.267_0.722	2	-7.344	1	0.102	0.00596	0.893	0.35	0.347	184.093	402560	NA	album rock	NA
24tIKfTc9JBuBsmi6uNvcS	The Advent Of Panurge	Gentle Giant	0	24tIKfTc9JBuBsmi6uNvcS	Octopus	1972-01-01	Progressive Rock / Metal - Rock /Metal  Progresivo	24tIKfTc9JBuBsmi6uNvcS	0.63_0.442	2	-14.864	1	0.0543	0.133	0.0154	0.092	0.349	95.367	284933	NA	album rock	NA
6ul8Krzy7gmzTtC0I6s0T5	In The Land Of Grey & Pink	Caravan	0	6ul8Krzy7gmzTtC0I6s0T5	In The Land Of Grey And Pink	1971-01-01	Progressive Rock / Metal - Rock /Metal  Progresivo	6ul8Krzy7gmzTtC0I6s0T5	0.7_0.299	2	-15.579	1	0.0651	0.339	0.0012	0.195	0.614	84.796	298840	NA	album rock	NA
0MYNeFsKpzBHwrJGfWZysV	Locomotive Breath	Jethro Tull	60	0MYNeFsKpzBHwrJGfWZysV	Aqualung (Special Edition)	1971-03-19	Progressive Rock / Metal - Rock /Metal  Progresivo	0MYNeFsKpzBHwrJGfWZysV	0.68_0.53	11	-13.105	0	0.0889	0.417	7.6477942697471	0.0559	0.352	124.551	266013	NA	album rock	NA
7s4eOa9D4Qt7o3iRChaVIu	In The Dead Of Night	U.K.	35	7s4eOa9D4Qt7o3iRChaVIu	U.K.	1978-01-01	Progressive Rock / Metal - Rock /Metal  Progresivo	7s4eOa9D4Qt7o3iRChaVIu	0.519_0.604	4	-11.011	0	0.0581	0.218	5.66e-05	0.222	0.768	153.644	334040	NA	album rock	NA
12UjiJ9QUzkjOeupCndZBd	Killer	Van Der Graaf Generator	33	12UjiJ9QUzkjOeupCndZBd	First Generation	1986-01-01	Progressive Rock / Metal - Rock /Metal  Progresivo	12UjiJ9QUzkjOeupCndZBd	0.435_0.564	7	-14.884	1	0.0504	0.0566	0.000789	0.272	0.546	141.695	497640	NA	album rock	NA
1N0tGBaY1qyZ7GLBoggpNi	Frequency	IQ	32	1N0tGBaY1qyZ7GLBoggpNi	Frequency	2010-07-16	Progressive Rock / Metal - Rock /Metal  Progresivo	1N0tGBaY1qyZ7GLBoggpNi	0.168_0.749	11	-5.675	0R	0.0504	0.0748	0.00507	0.103	0.131	167.986	509240	NA	album rock	NA
7CaHAD3zQcvUBZ5ygN8cQS	Blackest Deeds	The Watch	17	7CaHAD3zQcvUBZ5ygN8cQS	Seven	2017-05-29	Progressive Rock / Metal - Rock /Metal  Progresivo	7CaHAD3zQcvUBZ5ygN8cQS	0.393_0.462	7	-11.011	0	0.0306	0.0893	0.00281	0.153	0.26	150.04	349916	NA	album rock	NA
4IcEBPHjmpQIRk1WZKfOdO	The First Rebreather	Big Big Train	30	4IcEBPHjmpQIRk1WZKfOdO	English Electric (Part One)	2012-09-03	Progressive Rock / Metal - Rock /Metal  Progresivo	4IcEBPHjmpQIRk1WZKfOdO	0.437_0.554	11	-7.622	0	0.0305	0.155	0.00101	0.0612	0.145	144.974	512280	NA	album rock	NA
0RJJfHHtI0cSUyCzNUdBEX	Idyll	Amarok	0	0RJJfHHtI0cSUyCzNUdBEX	Hunt	2017-06-23	Progressive Rock / Metal - Rock /Metal  Progresivo	0RJJfHHtI0cSUyCzNUdBEX	0.561_0.347	7	-11.262	0	0.0284	0.103	0.664	0.0743	0.0358	64	340593	NA	album rock	NA
0PgnokuwZfyZHpvGFITIsI	Unchain the Earth	RPWL	36	0PgnokuwZfyZHpvGFITIsI	Beyond Man and Time	2012-03-09	Progressive Rock / Metal - Rock /Metal  Progresivo	0PgnokuwZfyZHpvGFITIsI	0.59_0.59	9	-7.047	0	0.027	0.152	0.832	0.142	0.0895	114.995	426013	NA	album rock	NA
6go1wE4EM2aTQy4ciVbCWe	The Fleeting Deep	Carptree	0	6go1wE4EM2aTQy4ciVbCWe	Emerger	2017-04-07	Progressive Rock / Metal - Rock /Metal  Progresivo	6go1wE4EM2aTQy4ciVbCWe	0.208_0.652	4	-7.449	0	0.0331	0.000385	0.078	0.199	0.126	95.639	466120	NA	album rock	NA
2j1lh6fHsusuOuMyxdlERT	Tachyon	Comedy of Errors	11	2j1lh6fHsusuOuMyxdlERT	House of the Mind	2017-06-16	Progressive Rock / Metal - Rock /Metal  Progresivo	2j1lh6fHsusuOuMyxdlERT	0.493_0.747	0	-10.951	1R	0.031	0.0101	0.472	0.236	0.215	131.993	375747	NA	album rock	NA
4YrqGPC6YcQx7jtdtVpGyc	Blackened	Blind Ego	31	4YrqGPC6YcQx7jtdtVpGyc	Liquid	2016-10-21	Progressive Rock / Metal - Rock /Metal  Progresivo	4YrqGPC6YcQx7jtdtVpGyc	0.276_0.647	10	-7.64	0	0.0282	0.025	0.0362	0.0999	0.0648	96.091	344307	NA	album rock	NA
60Evtx3MICRBjDGgMX04Co	Undertow	Chroma Key	32	60Evtx3MICRBjDGgMX04Co	Dead Air for Radios	1998-01-01	Progressive Rock / Metal - Rock /Metal  Progresivo	60Evtx3MICRBjDGgMX04Co	0.67_0.617	2	-8.79	0	0.0273	0.0366	0.256	0.0824	0.738	118.073	289400	NA	album rock	NA
39BRogniQcxFIi9zKLxwxk	Sorgenfri	Agusa	10	39BRogniQcxFIi9zKLxwxk	Agusa	2017-10-27	Progressive Rock / Metal - Rock /Metal  Progresivo	39BRogniQcxFIi9zKLxwxk	0.29_0.498	4	-12.597	0	0.0313	0.00128	0.641	0.1	0.474	89.504	300429	NA	album rock	NA
71lboXdN743zXxlfrsOSC1	Blackfield	Blackfield	41	71lboXdN743zXxlfrsOSC1	Blackfield	2004-01-02	Progressive Rock / Metal - Rock /Metal  Progresivo	71lboXdN743zXxlfrsOSC1	0.409_0.739	11	-5.515	0	0.0287	0.000459	0.000992	0.177	0.111	81.923	246960	NA	album rock	NA
0BCHLiF9rkE4yk5yfoVDWH	Falling Down	Pallas	10	0BCHLiF9rkE4yk5yfoVDWH	XXV	3-01-21	Progressive Rock / Metal - Rock /Metal  Progresivo	0BCHLiF9rkE4yk5yfoVDWH	0.392_0.872	9	-5.726	1	0.0548	0.000292	0.0391	0.177	0.438	136.096	449440	NA	album rock	NA
37sATnMqADzYq0phTcUD0t	How Did It Come to This?	Arena	32	37sATnMqADzYq0phTcUD0t	The Unquiet Sky	2015-04-27	Progressive Rock / Metal - Rock /Metal  Progresivo	37sATnMqADzYq0phTcUD0t	0.403_0.453	2	-8.056	0R	0.0288	0.248	0	0.166	0.28	74.939	270653	NA	album rock	NA
2OgY6eAw7bnNwJLWPEtFLB	The Colours of My Life	Millenium	7	2OgY6eAw7bnNwJLWPEtFLB	44 Minutes	2017-09-22	Progressive Rock / Metal - Rock /Metal  Progresivo	2OgY6eAw7bnNwJLWPEtFLB	0.538_0.345	0	-14.269	1	0.0306	0.204	0.0247	0.0349	0.177	139.831	313813	NA	album rock	NA
1SXaNlT88KkWotaPlJwosb	One	Fates Warning	34	1SXaNlT88KkWotaPlJwosb	Disconnected	2000	Progressive Rock / Metal - Rock /Metal  Progresivo	1SXaNlT88KkWotaPlJwosb	0.528_0.879	9	-5.343	1	0.0545	0.0018	8.17572196847759	0.209	0.553	90.062	266413	NA	album rock	NA
51YoY9qjpQlzNFtFnxW7as	Mask Machine	Flying Colors	39	51YoY9qjpQlzNFtFnxW7as	Second Nature (Deluxe Edition)	2014-09-26	Progressive Rock / Metal - Rock /Metal  Progresivo	51YoY9qjpQlzNFtFnxW7as	0.432_0.849	9	-7.486	0	0.0351	0.00483	0.0811	0.139	0.324	146.038	366987	NA	album rock	NA
5IbYzV2VzATfYU8JElbQgo	No Decoder	Yogi Lang	18	5IbYzV2VzATfYU8JElbQgo	No Decoder	2010-11-05	Progressive Rock / Metal - Rock /Metal  Progresivo	5IbYzV2VzATfYU8JElbQgo	0.511_0.563	4	-7.224	0	0.0263	0.327	0.877	0.12	0.192	128.036	254987	NA	album rock	NA
6laytN8QTrImYMil9yMySN	Kicking and Collecting	Carptree	13	6laytN8QTrImYMil9yMySN	Nymf	2010-09-24	Progressive Rock / Metal - Rock /Metal  Progresivo	6laytN8QTrImYMil9yMySN	0.431_0.466	2	-10.035	0	0.0343	0.0767	0.0356	0.34	0.243	148.177	425333	NA	album rock	NA
1Da2lHU95BdwjkViCcMgvp	The Chase	Bjorn Riis	0	1Da2lHU95BdwjkViCcMgvp	Lullabies in a Car Crash	2014-11-03	Progressive Rock / Metal - Rock /Metal  Progresivo	1Da2lHU95BdwjkViCcMgvp	0.404_0.293	9	-15.131	1	0.0319	0.0151	0.844	0.151	0.0545	99.94	428000	NA	album rock	NA
78aWb3IqcEa8n7mInJiatR	Alone	Wishbone Ash	0	78aWb3IqcEa8n7mInJiatR	Pilgrimage	1971	Progressive Rock / Metal - Rock /Metal  Progresivo	78aWb3IqcEa8n7mInJiatR	0.66_0.574	7	-14.813	1R	0.0334	0.00125	0.631	0.106	0.868	101.549	144289	NA	album rock	NA
1XyztmdCr3DrtpsBBrOkgj	Which Way the Wind Blows	Anthony Phillips	28	1XyztmdCr3DrtpsBBrOkgj	Harvest of the Heart - An Anthology	2014-12-08	Progressive Rock / Metal - Rock /Metal  Progresivo	1XyztmdCr3DrtpsBBrOkgj	0.365_0.151	7	-15.645	1	0.0355	0.896	0.000157	0.0907	0.0948	123.586	352187	NA	album rock	NA
7hf0pfANPP2TgaDTcbUuhP	A Good Man	Bad Dreams	5	7hf0pfANPP2TgaDTcbUuhP	Apocalypse of the Mercy	2015-11-01	Progressive Rock / Metal - Rock /Metal  Progresivo	7hf0pfANPP2TgaDTcbUuhP	0.27_0.588	10	-7.938	1	0.0308	0.0588	0.0331	0.133	0.124	130.476	491156	NA	album rock	NA
1IH7pla7FUzFjkYud5zzNX	In Exile	The Pineapple Thief	0	1IH7pla7FUzFjkYud5zzNX	Your Wilderness	2016-08-12	Progressive Rock / Metal - Rock /Metal  Progresivo	1IH7pla7FUzFjkYud5zzNX	0.31_0.53	1	-11.675	0	0.0272	0.0262	0.569	0.0539	0.238	101.027	310210	NA	album rock	NA
17u0JZTlZgmKeL2cd9DaP4	Deep Child	Solstice Coil	0	17u0JZTlZgmKeL2cd9DaP4	A Prescription for Paper Cuts	2005-01-01	Progressive Rock / Metal - Rock /Metal  Progresivo	17u0JZTlZgmKeL2cd9DaP4	0.422_0.887	11	-6.095	0	0.0652	0.0366	0.154	0.135	0.409	133.64	375453	NA	album rock	NA
0OeBUQzpwf7PYIvGtSPGAE	Battlement	Neuschwanstein	7	0OeBUQzpwf7PYIvGtSPGAE	Battlement	2006-10-19	Progressive Rock / Metal - Rock /Metal  Progresivo	0OeBUQzpwf7PYIvGtSPGAE	0.23_0.684	9	-9.467	0	0.0368	0.462	0.818	0.312	0.0984	155.14	432867	NA	album rock	NA
4ndDbJMhpCC5DxFOzMmf4t	Love Hurts	Nazareth	7	4ndDbJMhpCC5DxFOzMmf4t	Hair Of The Dog	2010-02-15	Mega Rock Ballads: The Best Slow Rock Compilation Ever !	4ndDbJMhpCC5DxFOzMmf4t	0.442_0.491	7	-6.598	1	0.0246	0.00693	0.00491	0.114	0.125	79.954	232120	NA	album rock	NA
0RdUX4WE0fO30VnlUbDVL6	Still Loving You	Scorpions	72	0RdUX4WE0fO30VnlUbDVL6	Comeblack	3-11-04	Mega Rock Ballads: The Best Slow Rock Compilation Ever !	0RdUX4WE0fO30VnlUbDVL6	0.282_0.605	6	-4.916	0	0.0294	0.0047	0.00144	0.103	0.0783	103.929	403453	NA	album rock	NA
5rpo9tGeFdtPSQtE5bbPDL	Still Got The Blues	Gary Moore	44	5rpo9tGeFdtPSQtE5bbPDL	The Platinum Collection	2006	Mega Rock Ballads: The Best Slow Rock Compilation Ever !	5rpo9tGeFdtPSQtE5bbPDL	0.191_0.615	9	-6.274	0	0.0369	0.164	4.95735697015189	0.0627	0.301	165.464	372467	NA	album rock	NA
1EB3Z38oKDKVp4K2yEO2dl	More Than Words Can Say	Alias	51	1EB3Z38oKDKVp4K2yEO2dl	Alias	1990-01-01	Mega Rock Ballads: The Best Slow Rock Compilation Ever !	1EB3Z38oKDKVp4K2yEO2dl	0.412_0.376	4	-11.789	1R	0.029	0.609	0.00223	0.11	0.153	69.064	234196	NA	album rock	NA
12axV6NUqaYH3yFUWwArzr	Losing My Religion	R.E.M.	12	12axV6NUqaYH3yFUWwArzr	In Time: The Best Of R.E.M. 1988-2003	2003-10-27	Mega Rock Ballads: The Best Slow Rock Compilation Ever !	12axV6NUqaYH3yFUWwArzr	0.671_0.849	9	-5.963	0	0.0283	0.0879	0	0.0971	0.801	125.429	269000	NA	album rock	NA
1QEEqeFIZktqIpPI4jSVSF	More Than a Feeling	Boston	78	1QEEqeFIZktqIpPI4jSVSF	Boston	1976	The Sound of Album Rock	1QEEqeFIZktqIpPI4jSVSF	0.377_0.682	7	-8.039	1	0.0299	0.000894	0.00217	0.0504	0.288	108.736	285133	NA	album rock	NA
