track_id	ZZtrack_name89	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	pop	rap	rock	r&b	edm
2fZQIJew3nkNe99s2PKzul	Bad Liar	Selena Gomez	73	2fZQIJew3nkNe99s2PKzul	Bad Liar	3000-05-18	Post pop teen	2fZQIJew3nkNe99s2PKzul	0.965_0.414	1	-6.408	1	0.0713	0.189	0	0.0767	0.728	121.032	214648	post-teen pop	NA	NA	NA	NA
10GJQkjRJcZhGTLagFOC62	Most Girls	Hailee Steinfeld	76	10GJQkjRJcZhGTLagFOC62	Most Girls	3000-04-28	Post pop teen	10GJQkjRJcZhGTLagFOC62	0.756_0.572	9	-7.019	1	0.0763	0.0478	0	0.0853	0.417	102.986	204400	post-teen pop	NA	NA	NA	NA
4Ro98RCK90oHqqSZUnTFq5	Strip That Down	Liam Payne	74	4Ro98RCK90oHqqSZUnTFq5	Strip That Down	3000-05-18	Post pop teen	4Ro98RCK90oHqqSZUnTFq5	0.874_0.497	6	-5.484	1	0.0562	0.22	5.00229074954987	0.0761	0.542	106.023	204502	post-teen pop	NA	NA	NA	NA
2zFF6jG5hQArbzcXz3KUWk	Cool for the Summer	Demi Lovato	70	2zFF6jG5hQArbzcXz3KUWk	Confident (Deluxe Edition)	2015-01-01	Post pop teen	2zFF6jG5hQArbzcXz3KUWk	0.583_0.61	5	-5.639	0	0.0382	0.00425	0.000105	0.14	0.336	114.06	214740	post-teen pop	NA	NA	NA	NA
09CtPGIpYB4BrO8qb1RGsF	Sorry	Justin Bieber	81	09CtPGIpYB4BrO8qb1RGsF	Purpose (Deluxe)	2015-11-13	Post pop teen	09CtPGIpYB4BrO8qb1RGsF	0.654_0.76	0	-3.669	0	0.045	0.0797	0	0.299	0.41	99.945	200787	post-teen pop	NA	NA	NA	NA
1u8c2t2Cy7UBoG4ArRcF5g	Blank Space	Tailor Swift	78	1u8c2t2Cy7UBoG4ArRcF5g	1989 (Deluxe)	2014-01-01	Post pop teen	1u8c2t2Cy7UBoG4ArRcF5g	0.76_0.703	5	-5.412	1	0.054	0.103	0	0.0913	0.57	95.997	231827	post-teen pop	NA	NA	NA	NA
3QGsuHI8jO1Rx4JWLUh9jd	Treat You Better	Shawn Mendes	83	3QGsuHI8jO1Rx4JWLUh9jd	Illuminate	3000-04-20	Post pop teen	3QGsuHI8jO1Rx4JWLUh9jd	0.444_0.819	10	-4.078	0	0.341	0.106	0	0.107	0.747	82.695	187973	post-teen pop	NA	NA	NA	NA
6ZANrVuAMp2rpjhfbOuJly	Same Old Love	Selena Gomez	68	6ZANrVuAMp2rpjhfbOuJly	Revival (Deluxe)	2015-10-09	Post pop teen	6ZANrVuAMp2rpjhfbOuJly	0.672_0.593	11	-4.01	0	0.0304	0.0223	0	0.214	0.438	98.02	229080	post-teen pop	NA	NA	NA	NA
3e9HZxeyfWwjeyPAMmWSSQ	thank u, next	Ariana Grande	87	3e9HZxeyfWwjeyPAMmWSSQ	thank u, next	2019-02-08	Post pop teen	3e9HZxeyfWwjeyPAMmWSSQ	0.717_0.653	1	-5.634	1	0.0658	0.229	0	0.101	0.412	106.966	207320	post-teen pop	NA	NA	NA	NA
2DpCdPMg1BADE4HDnxt3Rd	Sit Still, Look Pretty	Daya	59	2DpCdPMg1BADE4HDnxt3Rd	Sit Still, Look Pretty	3000-01-06	Post pop teen	2DpCdPMg1BADE4HDnxt3Rd	0.655_0.787	2	-3.031	1	0.264	0.122	3.11e-06	0.178	0.554	181.799	202227	post-teen pop	NA	NA	NA	NA
4VrWlk8IQxevMvERoX08iC	Chandelier	Sia	79	4VrWlk8IQxevMvERoX08iC	1000 Forms Of Fear	2014-07-04	Post pop teen	4VrWlk8IQxevMvERoX08iC	0.399_0.787	1	-2.88	1	0.0499	0.0197	6.07e-05	0.0685	0.572	117.089	216120	post-teen pop	NA	NA	NA	NA
34oB5r0lcN3fYWCs2uA1k5	The Cure	Lady Gaga	70	34oB5r0lcN3fYWCs2uA1k5	The Cure	3000-04-16	Post pop teen	34oB5r0lcN3fYWCs2uA1k5	0.697_0.506	8	-4.863	1	0.0325	0.0792	7.33211304352153	0.0893	0.516	100.002	211364	post-teen pop	NA	NA	NA	NA
2cOUlop2ZakjOKe4WinesN	Slow Hands	Niall Horan	77	2cOUlop2ZakjOKe4WinesN	Flicker (Deluxe)	3000-10-20	Post pop teen	2cOUlop2ZakjOKe4WinesN	0.735_0.425	0	-6.648	1	0.0466	0.011	3.90152684929781	0.055	0.848	85.894	188174	post-teen pop	NA	NA	NA	NA
7BKLCZ1jbUBVqRi2FVlTVw	Closer (feat. Halsey)	The Chainsmokers	85	7BKLCZ1jbUBVqRi2FVlTVw	Closer (feat. Halsey)	2016-07-29	Post pop teen	7BKLCZ1jbUBVqRi2FVlTVw	0.748_0.524	8	-5.599	1A	0.0338	0.414	0	0.111	0.661	95.01	244960	post-teen pop	NA	NA	NA	NA
2qT1uLXPVPzGgFOx4jtEuo	no tears left to cry	Ariana Grande	83	2qT1uLXPVPzGgFOx4jtEuo	Sweetener	2018-08-17	Post pop teen	2qT1uLXPVPzGgFOx4jtEuo	0.699_0.713	9	-5.507	0	0.0594	0.04	3.11e-06	0.294	0.354	121.993	205920	post-teen pop	NA	NA	NA	NA
7fa9MBXhVfQ8P8Df9OEbD8	Girls Like You (feat. Cardi B)	Maroon 5	80	7fa9MBXhVfQ8P8Df9OEbD8	Red Pill Blues (Deluxe)	2018-06-15	Post pop teen	7fa9MBXhVfQ8P8Df9OEbD8	0.851_0.541	0	-6.825	1A	0.0505	0.568	0	0.13	0.448	124.959	235545	post-teen pop	NA	NA	NA	NA
6QicTxeiSaRkPnkGDUvYOs	Pretty Girls	Britney Spears	59	6QicTxeiSaRkPnkGDUvYOs	Pretty Girls	2015-05-04	Post pop teen	6QicTxeiSaRkPnkGDUvYOs	0.834_0.831	7	-6.061	0	0.0745	0.00799	0	0.217	0.788	103.009	163960	post-teen pop	NA	NA	NA	NA
3qRHCvn70YpVFFkx3lrAYf	Body on Me	Rita Ora	62	3qRHCvn70YpVFFkx3lrAYf	Body on Me	2015-08-07	Post pop teen	3qRHCvn70YpVFFkx3lrAYf	0.636_0.741	11	-5.436	0	0.041	0.0132	0	0.287	0.53	88.999	225218	post-teen pop	NA	NA	NA	NA
0lYS1tJg3r6ATe9bRPB0Hu	A Year Without Rain	Selena Gomez & The Scene	61	0lYS1tJg3r6ATe9bRPB0Hu	A Year Without Rain (International Standard Version)	2010-01-01	Post pop teen	0lYS1tJg3r6ATe9bRPB0Hu	0.627_0.81	2	-5.296	0	0.0431	0.0125	3.09e-05	0.111	0.409	119.98	234347	post-teen pop	NA	NA	NA	NA
7vGuf3Y35N4wmASOKLUVVU	Silence	Marshmello	81	7vGuf3Y35N4wmASOKLUVVU	Silence	3000-08-11	Post pop teen	7vGuf3Y35N4wmASOKLUVVU	0.52_0.761	4	-3.093	1	0.0853	0.256	4.96e-06	0.17	0.286	141.971	180823	post-teen pop	NA	NA	NA	NA
0tBbt8CrmxbjRP0pueQkyU	Wolves	Selena Gomez	82	0tBbt8CrmxbjRP0pueQkyU	Wolves	3000-10-25	Post pop teen	0tBbt8CrmxbjRP0pueQkyU	0.724_0.804	11	-4.614	0	0.0448	0.124	0	0.204	0.306	124.987	197993	post-teen pop	NA	NA	NA	NA
19hh7DkfRBrpRGYfKlw7jb	Valentine	5 Seconds of Summer	66	19hh7DkfRBrpRGYfKlw7jb	Youngblood (Deluxe)	2018-06-15	Post pop teen	19hh7DkfRBrpRGYfKlw7jb	0.746_0.767	1	-2.907	0	0.0374	0.0601	1.07e-05	0.0859	0.773	94.007	196628	post-teen pop	NA	NA	NA	NA
3U4isOIWM3VvDubwSI3y7a	All of Me	John Legend	85	3U4isOIWM3VvDubwSI3y7a	Love In The Future (Expanded Edition)	2013-08-30	Post pop teen	3U4isOIWM3VvDubwSI3y7a	0.422_0.264	8	-7.064	1	0.0322	0.922	0	0.132	0.331	119.93	269560	post-teen pop	NA	NA	NA	NA
2habSXqcJGExM6JJyskY7O	Malibu	Miley Cyrus	21	2habSXqcJGExM6JJyskY7O	Malibu	3000-05-11	Post pop teen	2habSXqcJGExM6JJyskY7O	0.565_0.782	8	-6.413	1A	0.0506	0.0577	4.16e-05	0.0757	0.4	140.004	231906	post-teen pop	NA	NA	NA	NA
2MfOcbtgz2yTsiznFmVZUN	Halo	Beyonce	66	2MfOcbtgz2yTsiznFmVZUN	I AM...SASHA FIERCE	2008-11-12	Post pop teen	2MfOcbtgz2yTsiznFmVZUN	0.508_0.72	11	-5.908	0A	0.0628	0.272	0	0.0563	0.472	79.983	261640	post-teen pop	NA	NA	NA	NA
49FYlytm3dAAraYgpoJZux	Umbrella	Rihanna	80	49FYlytm3dAAraYgpoJZux	Good Girl Gone Bad: Reloaded	2008-06-02	Post pop teen	49FYlytm3dAAraYgpoJZux	0.583_0.829	1	-4.603	1	0.134	0.00864	0	0.0426	0.575	174.028	275987	post-teen pop	NA	NA	NA	NA
3cfOd4CMv2snFaKAnMdnvK	All Star	Smash Mouth	79	3cfOd4CMv2snFaKAnMdnvK	Astro Lounge	1999-01-01	Post pop teen	3cfOd4CMv2snFaKAnMdnvK	0.731_0.867	11	-5.881	1A	0.032	0.0395	0	0.0861	0.776	104.019	200373	post-teen pop	NA	NA	NA	NA
6GzApXoBQiiAjak3tOQfV3	Lie To Me (feat. Julia Michaels)	5 Seconds of Summer	77	6GzApXoBQiiAjak3tOQfV3	Lie To Me (feat. Julia Michaels)	2018-12-21	Post pop teen	6GzApXoBQiiAjak3tOQfV3	0.611_0.52	0	-5.445	1A	0.0346	0.0132	0	0.105	0.771	159.927	149878	post-teen pop	NA	NA	NA	NA
5YhAAlelWek228jZzxgEfr	Honestly	Hot Chelle Rae	55	5YhAAlelWek228jZzxgEfr	Whatever	2011-11-25	Post pop teen	5YhAAlelWek228jZzxgEfr	0.641_0.787	0	-4.271	1A	0.0375	0.0268	4.90679206503555	0.11	0.916	93.01	201507	post-teen pop	NA	NA	NA	NA
0aOluBqXYd0rFSCsgDyAWX	Take Me to Church	Hozier	24	0aOluBqXYd0rFSCsgDyAWX	Hozier	2014-10-07	Post pop teen	0aOluBqXYd0rFSCsgDyAWX	0.566_0.664	4	-5.303	0	0.0464	0.634	0	0.116	0.437	128.945	241693	post-teen pop	NA	NA	NA	NA
5XsMz0YfEaHZE0MTb1aujs	Wake Me Up Before You Go-Go	Wham!	26	5XsMz0YfEaHZE0MTb1aujs	Make It Big	1984-10-23	Post pop teen	5XsMz0YfEaHZE0MTb1aujs	0.618_0.764	0	-6.027	1	0.0562	0.186	0	0.12	0.876	81.366	230693	post-teen pop	NA	NA	NA	NA
5eWgDlp3k6Tb5RD8690s6I	Sugar	Maroon 5	12	5eWgDlp3k6Tb5RD8690s6I	V (Deluxe)	2014-09-02	Post pop teen	5eWgDlp3k6Tb5RD8690s6I	0.744_0.783	1	-7.077	1	0.0337	0.0553	0	0.086	0.885	120.042	235493	post-teen pop	NA	NA	NA	NA
7uolkTLavH97itenLjNmx9	Animals	Maroon 5	3	7uolkTLavH97itenLjNmx9	V	2014-08-29	Post pop teen	7uolkTLavH97itenLjNmx9	0.459_0.741	4	-6.43	0	0.0495	0.000189	0	0.481	0.344	189.879	231013	post-teen pop	NA	NA	NA	NA
1HNkqx9Ahdgi1Ixy2xkKkL	Photograph	Ed Sheeran	84	1HNkqx9Ahdgi1Ixy2xkKkL	x (Deluxe Edition)	2014-06-21	Post pop teen	1HNkqx9Ahdgi1Ixy2xkKkL	0.614_0.379	4	-10.48	1A	0.0476	0.607	0.000464	0.0986	0.201	107.989	258987	post-teen pop	NA	NA	NA	NA
5unfeZUhKhICP73CDYBW4N	Call Me Maybe	Carly Rae Jepsen	10	5unfeZUhKhICP73CDYBW4N	Call Me Maybe	2012-01-01	Post pop teen	5unfeZUhKhICP73CDYBW4N	0.778_0.615	7	-6.529	1	0.0384	0.0126	1.44e-06	0.108	0.648	120.045	193467	post-teen pop	NA	NA	NA	NA
0TDLuuLlV54CkRRUOahJb4	Titanium (feat. Sia)	David Guetta	79	0TDLuuLlV54CkRRUOahJb4	Nothing but the Beat (Ultimate Edition)	2012-12-07	Post pop teen	0TDLuuLlV54CkRRUOahJb4	0.604_0.787	0	-3.674	0	0.103	0.0679	0.15	0.127	0.301	126.062	245040	post-teen pop	NA	NA	NA	NA
1sYSP7gKa5kdKIfhANfori	Lights Down Low	MAX	69	1sYSP7gKa5kdKIfhANfori	Hells Kitchen Angel	2016-04-08	Post pop teen	1sYSP7gKa5kdKIfhANfori	0.623_0.493	5	-7.727	0	0.0338	0.0632	0	0.104	0.594	81.019	223847	post-teen pop	NA	NA	NA	NA
5Hroj5K7vLpIG4FNCRIjbP	Best Day Of My Life	American Authors	76	5Hroj5K7vLpIG4FNCRIjbP	Oh, What A Life	2014-01-01	Post pop teen	5Hroj5K7vLpIG4FNCRIjbP	0.673_0.902	2	-2.392	1	0.0346	0.0591	0.000262	0.0558	0.538	100.012	194240	post-teen pop	NA	NA	NA	NA
3dYD57lRAUcMHufyqn9GcI	Take Me To Church	Hozier	80	3dYD57lRAUcMHufyqn9GcI	Hozier	2014-07-20	Post pop teen	3dYD57lRAUcMHufyqn9GcI	0.566_0.664	4	-5.303	0	0.0464	0.634	4.30009168586694	0.116	0.437	128.945	241688	post-teen pop	NA	NA	NA	NA
5x5JM1BSB6vollcIzDocqT	The Climb	Miley Cyrus	72	5x5JM1BSB6vollcIzDocqT	The Time Of Our Lives (International Version)	2009-01-01	post teen pop	5x5JM1BSB6vollcIzDocqT	0.336_0.602	4	-6.354	1	0.0325	0.0635	0	0.141	0.299	161.01	234520	post-teen pop	NA	NA	NA	NA
1YaVmBh7EAeR54FIjuFcb5	Naturally	Selena Gomez & The Scene	63	1YaVmBh7EAeR54FIjuFcb5	Kiss & Tell	2009-01-01	post teen pop	1YaVmBh7EAeR54FIjuFcb5	0.605_0.902	10	-5.406	0	0.0511	0.0185	1.01e-06	0.0534	0.875	132.612	202587	post-teen pop	NA	NA	NA	NA
0SiywuOBRcynK0uKGWdCnn	Bad Romance	Lady Gaga	78	0SiywuOBRcynK0uKGWdCnn	The Fame Monster (Deluxe Edition)	2009-11-05	post teen pop	0SiywuOBRcynK0uKGWdCnn	0.696_0.921	0	-3.755	1	0.0363	0.00314	5.24e-05	0.0842	0.714	119.001	294573	post-teen pop	NA	NA	NA	NA
6naxalmIoLFWR0siv8dnQQ	Oops!...I Did It Again	Britney Spears	76	6naxalmIoLFWR0siv8dnQQ	Oops!... I Did It Again	2000-05-16	post teen pop	6naxalmIoLFWR0siv8dnQQ	0.751_0.834	1	-5.444	0	0.0437	0.3	1.77e-05	0.355	0.894	95.053	211160	post-teen pop	NA	NA	NA	NA
45hOioMDJktr86iKDHC8gr	Girlfriend	Avril Lavigne	72	45hOioMDJktr86iKDHC8gr	The Best Damn Thing (Expanded Edition)	2007-04-17	post teen pop	45hOioMDJktr86iKDHC8gr	0.56_0.959	7	-2.433	1	0.102	0.000738	0.000206	0.209	0.67	163.983	216600	post-teen pop	NA	NA	NA	NA
5InWRmnfgjVwQWoXHNBATu	Want U Back	Cher Lloyd	62	5InWRmnfgjVwQWoXHNBATu	Sticks & Stones	2011-11-07	post teen pop	5InWRmnfgjVwQWoXHNBATu	0.696_0.893	9	-2.963	1	0.076	0.0662	0	0.473	0.573	97.954	214013	post-teen pop	NA	NA	NA	NA
2dLLR6qlu5UJ5gk0dKz0h3	Royals	Lorde	78	2dLLR6qlu5UJ5gk0dKz0h3	Pure Heroine	2013-01-01	post teen pop	2dLLR6qlu5UJ5gk0dKz0h3	0.674_0.428	7	-9.504	1	0.122	0.121	0	0.132	0.337	84.878	190185	post-teen pop	NA	NA	NA	NA
4LyvsPgJtjUQQtw0FJ6Jys	So What	P!nk	67	4LyvsPgJtjUQQtw0FJ6Jys	Funhouse (Deluxe Version)	2008-10-24	post teen pop	4LyvsPgJtjUQQtw0FJ6Jys	0.537_0.866	11	-3.08	0	0.0445	0.000308	3.21925534196198	0.382	0.416	126.003	215160	post-teen pop	NA	NA	NA	NA
4w1lzcaoZ1IC2K5TwjalRP	A Thousand Miles	Vanessa Carlton	76	4w1lzcaoZ1IC2K5TwjalRP	Be Not Nobody	2002-04-30	post teen pop	4w1lzcaoZ1IC2K5TwjalRP	0.56_0.825	11	-3.862	1	0.0379	0.323	0	0.161	0.268	94.931	237493	post-teen pop	NA	NA	NA	NA
37f4ITSlgPX81ad2EvmVQr	Fight Song	Rachel Platten	79	37f4ITSlgPX81ad2EvmVQr	Wildfire	2016-01-01	post teen pop	37f4ITSlgPX81ad2EvmVQr	0.564_0.714	7	-4.987	1	0.129	0.0549	0	0.155	0.33	175.924	204013	post-teen pop	NA	NA	NA	NA
6SpLc7EXZIPpy0sVko0aoU	Misery Business	Paramore	71	6SpLc7EXZIPpy0sVko0aoU	Riot!	2007-06-11	post teen pop	6SpLc7EXZIPpy0sVko0aoU	0.517_0.906	1	-3.677	1	0.0735	0.00272	9.26e-06	0.113	0.731	172.977	211520	post-teen pop	NA	NA	NA	NA
0M9VqYG0wVun054JIdwFO8	La La Land	Demi Lovato	59	0M9VqYG0wVun054JIdwFO8	Dont Forget	2008-01-01	post teen pop	0M9VqYG0wVun054JIdwFO8	0.467_0.919	6	-2.255	0	0.069	0.0149	0	0.0193	0.706	169.987	196467	post-teen pop	NA	NA	NA	NA
1QV6tiMFM6fSOKOGLMHYYg	Poker Face	Lady Gaga	76	1QV6tiMFM6fSOKOGLMHYYg	The Fame	2008-01-01	post teen pop	1QV6tiMFM6fSOKOGLMHYYg	0.851_0.806	4	-4.62	1	0.0787	0.118	1.64e-06	0.121	0.787	118.999	237200	post-teen pop	NA	NA	NA	NA
4bb2UdCvi9LynD4rWvE06T	Turn Up the Music	Adam Hicks	56	4bb2UdCvi9LynD4rWvE06T	Lemonade Mouth	2011-01-01	post teen pop	4bb2UdCvi9LynD4rWvE06T	0.531_0.827	7	-3.7	1	0.081	0.0957	1.84e-06	0.074	0.801	183.977	176600	post-teen pop	NA	NA	NA	NA
4PFAm88FBkY7IFtvCaGctZ	Breakaway	Kelly Clarkson	61	4PFAm88FBkY7IFtvCaGctZ	Breakaway	2004	post teen pop	4PFAm88FBkY7IFtvCaGctZ	0.268_0.716	9	-4.151	0	0.0337	0.0421	9.88e-06	0.108	0.393	160.008	237000	post-teen pop	NA	NA	NA	NA
0KztjtD3ytzgYjUKIVfBnW	Mean	Tailor Swift	62	0KztjtD3ytzgYjUKIVfBnW	Speak Now	2010-01-01	post teen pop	0KztjtD3ytzgYjUKIVfBnW	0.57_0.747	4	-3.978	1	0.0426	0.445	0	0.219	0.808	164.004	237747	post-teen pop	NA	NA	NA	NA
3DamFFqW32WihKkTVlwTYQ	Fireflies	Owl City	78	3DamFFqW32WihKkTVlwTYQ	Ocean Eyes	2009-01-01	post teen pop	3DamFFqW32WihKkTVlwTYQ	0.513_0.661	3	-6.8	1	0.0439	0.0274	0	0.118	0.461	180.118	228347	post-teen pop	NA	NA	NA	NA
1hGy2eLcmC8eKx7qr1tOqx	Beautiful Girls	Sean Kingston	77	1hGy2eLcmC8eKx7qr1tOqx	Beautiful Girls	2007-07-23	post teen pop	1hGy2eLcmC8eKx7qr1tOqx	0.762_0.661	1	-6.075	0	0.0687	0.15	0	0.256	0.769	130.009	225373	post-teen pop	NA	NA	NA	NA
0qOnSQQF0yzuPWsXrQ9paz	Stereo Hearts (feat. Adam Levine)	Gym Class Heroes	77	0qOnSQQF0yzuPWsXrQ9paz	The Papercut Chronicles II	2011-11-11	post teen pop	0qOnSQQF0yzuPWsXrQ9paz	0.646_0.795	9	-3.293	1A	0.0976	0.0319	0	0.267	0.796	89.99	210960	post-teen pop	NA	NA	NA	NA
7x5xYW5W42OGPAdHUyyguy	Locked Away	R. City	73	7x5xYW5W42OGPAdHUyyguy	What Dreams Are Made Of	2015-10-09	post teen pop	7x5xYW5W42OGPAdHUyyguy	0.509_0.671	1	-5.709	1	0.0678	0.304	0	0.0452	0.55	118.413	227480	post-teen pop	NA	NA	NA	NA
2CEgGE6aESpnmtfiZwYlbV	Dynamite	Taio Cruz	77	2CEgGE6aESpnmtfiZwYlbV	The Rokstarr Hits Collection	2010-01-01	post teen pop	2CEgGE6aESpnmtfiZwYlbV	0.751_0.783	4	-3.724	1	0.0859	0.00379	0	0.036	0.816	119.975	202613	post-teen pop	NA	NA	NA	NA
1lkvpmrCaXK8QtliFDcHBO	Bubbly	Colbie Caillat	71	1lkvpmrCaXK8QtliFDcHBO	Coco	2007-01-01	post teen pop	1lkvpmrCaXK8QtliFDcHBO	0.688_0.477	9	-6.681	1	0.036	0.594	0	0.115	0.257	127.866	196227	post-teen pop	NA	NA	NA	NA
0K1M6vTh1VvhwtGgQj3uNq	Heart Made Up On You	R5	48	0K1M6vTh1VvhwtGgQj3uNq	Sometime Last Night (Special Edition)	2015-01-01	post teen pop	0K1M6vTh1VvhwtGgQj3uNq	0.749_0.779	5	-5.389	0	0.0337	0.0155	0	0.126	0.739	118.936	179680	post-teen pop	NA	NA	NA	NA
4Oz9NAlujs00kYGL4WTUNw	Smile	R5	49	4Oz9NAlujs00kYGL4WTUNw	Sometime Last Night (Special Edition)	2015-01-01	post teen pop	4Oz9NAlujs00kYGL4WTUNw	0.61_0.789	1	-5.485	0	0.0378	0.00221	0	0.122	0.57	92.021	201533	post-teen pop	NA	NA	NA	NA
6VrLYoQKdhu1Jruei06t65	Somebody To You	The Vamps	69	6VrLYoQKdhu1Jruei06t65	Meet The Vamps	2014-01-01	post teen pop	6VrLYoQKdhu1Jruei06t65	0.526_0.818	3	-5.952	1	0.0358	0.0587	0	0.333	0.896	171.957	185098	post-teen pop	NA	NA	NA	NA
1UtGcsbiqHtzxaTe3OgvlG	Not A Love Song	Austin Moon	52	1UtGcsbiqHtzxaTe3OgvlG	Austin & Ally	2012-01-01	post teen pop	1UtGcsbiqHtzxaTe3OgvlG	0.534_0.797	2	-5.444	1	0.145	0.00216	0	0.0575	0.72	179.981	182107	post-teen pop	NA	NA	NA	NA
6ItQEfwYvHRHABIiPBL5N1	Me and You	Laura Marano	44	6ItQEfwYvHRHABIiPBL5N1	Austin & Ally: Turn It Up (Soundtrack from the TV Series)	2013-01-01	post teen pop	6ItQEfwYvHRHABIiPBL5N1	0.423_0.962	1	-3.82	0	0.164	0.0488	1.78e-05	0.695	0.735	199.972	167440	post-teen pop	NA	NA	NA	NA
5qgAvjSTbjkTfICvUMH9WS	Watch Me	Bella Thorne	40	5qgAvjSTbjkTfICvUMH9WS	Watch Me (featuring Bella Thorne and Zendaya)	2011-01-01	post teen pop	5qgAvjSTbjkTfICvUMH9WS	0.713_0.707	0	-4.582	1	0.0715	0.00219	0.0128	0.111	0.638	124.984	175347	post-teen pop	NA	NA	NA	NA
03teNQu8rWlFnNzF1ULXIq	Starstruck	Christopher Wilde	55	03teNQu8rWlFnNzF1ULXIq	StarStruck	2010-01-01	post teen pop	03teNQu8rWlFnNzF1ULXIq	0.555_0.8	0	-4.835	1	0.0776	0.0353	0	0.0783	0.801	174.007	175027	post-teen pop	NA	NA	NA	NA
1YekSxsAlGlYvm9zjLsKdh	Did I Mention	Jeff Lewis	59	1YekSxsAlGlYvm9zjLsKdh	Descendants (Original TV Movie Soundtrack)	2015-01-01	post teen pop	1YekSxsAlGlYvm9zjLsKdh	0.691_0.877	7	-2.954	1	0.159	0.0393	4.37742162905633	0.0325	0.968	161.935	153787	post-teen pop	NA	NA	NA	NA
1nIDYHvLaZnD5lEf66SH80	TTYLXOX	Bella Thorne	47	1nIDYHvLaZnD5lEf66SH80	TTYLXOX (From "Shake It Up: Live 2 Dance")	2012-01-01	post teen pop	1nIDYHvLaZnD5lEf66SH80	0.819_0.683	7	-6.144	1	0.156	0.00291	0.122	0.254	0.671	112.007	154773	post-teen pop	NA	NA	NA	NA
7smCjIc7MoUM4ay55LQrdu	Rock Star	Hannah Montana	52	7smCjIc7MoUM4ay55LQrdu	Hannah Montana 2 / Meet Miley Cyrus	2007-01-01	post teen pop	7smCjIc7MoUM4ay55LQrdu	0.482_0.945	2	-3.969	1	0.124	0.00436	1.41e-06	0.364	0.626	160.792	178560	post-teen pop	NA	NA	NA	NA
29j9n05zrPl5ZXwfKiA0Jx	Too Much	Zendaya	37	29j9n05zrPl5ZXwfKiA0Jx	Too Much (From "Zapped")	2014-01-01	post teen pop	29j9n05zrPl5ZXwfKiA0Jx	0.755_0.969	2	-3.752	0	0.193	0.203	6.8e-05	0.192	0.605	107.036	187333	post-teen pop	NA	NA	NA	NA
2desihxwutc3Mfjb0dRG8y	Start of Something New	Melodyia Music	58	2desihxwutc3Mfjb0dRG8y	Start of Something New	2014-11-04	post teen pop	2desihxwutc3Mfjb0dRG8y	0.658_0.733	7	-7.384	1	0.0315	0.327	0	0.385	0.198	103.969	193751	post-teen pop	NA	NA	NA	NA
3cU2wBxuV6nFiuf6PJZNlC	Dear Future Husband	Meghan Trainor	71	3cU2wBxuV6nFiuf6PJZNlC	Title (Deluxe)	2015-01-09	post teen pop	3cU2wBxuV6nFiuf6PJZNlC	0.655_0.782	1	-4.789	1	0.185	0.375	0	0.317	0.832	79.427	184227	post-teen pop	NA	NA	NA	NA
18vVJsD68uh386vlZWwO3d	Worldwide	Big Time Rush	58	18vVJsD68uh386vlZWwO3d	BTR	2010-10-11	post teen pop	18vVJsD68uh386vlZWwO3d	0.531_0.771	4	-6.162	1	0.0468	0.0735	0	0.17	0.617	159.973	224333	post-teen pop	NA	NA	NA	NA
5avDeYm5YWTj3xj2ysccWu	Breakout	Margaret Durante	30	5avDeYm5YWTj3xj2ysccWu	Shake It Up: Break It Down	2011-01-01	post teen pop	5avDeYm5YWTj3xj2ysccWu	0.833_0.805	8	-5.507	0	0.0851	0.0523	8e-05	0.294	0.5	114.996	179040	post-teen pop	NA	NA	NA	NA
1bFY36a62kXGJqNcN5aJkW	BAMM	Milo Manheim	53	1bFY36a62kXGJqNcN5aJkW	ZOMBIES (Original TV Movie Soundtrack)	2018-02-16	post teen pop	1bFY36a62kXGJqNcN5aJkW	0.757_0.871	8	-4.689	1	0.0362	0.000753	0.00649	0.454	0.394	124.05	186101	post-teen pop	NA	NA	NA	NA
1Owj3xBILXYdVfSXp23EL2	Shades	Christopher Wilde	43	1Owj3xBILXYdVfSXp23EL2	StarStruck	2010-01-01	post teen pop	1Owj3xBILXYdVfSXp23EL2	0.822_0.786	5	-7.87	0	0.117	0.000757	0	0.0797	0.58	114.95	183467	post-teen pop	NA	NA	NA	NA
6B7PtnEt7ClcEPtNv1kNoT	Make a Movie	Jasmine Sagginario	27	6B7PtnEt7ClcEPtNv1kNoT	StarStruck	2010-01-01	post teen pop	6B7PtnEt7ClcEPtNv1kNoT	0.692_0.662	5	-4.688	0	0.0393	0.355	0	0.184	0.854	119.913	190200	post-teen pop	NA	NA	NA	NA
2yDmQbe1no8CHP386Oltyl	Nothings Gonna Stop Me Now	Olivia Holt	39	2yDmQbe1no8CHP386Oltyl	Make Your Mark: Ultimate Playlist	2012-10-16	post teen pop	2yDmQbe1no8CHP386Oltyl	0.613_0.889	4	-3.641	1A	0.055	0.0192	0	0.0937	0.335	131.936	231293	post-teen pop	NA	NA	NA	NA
1mRBJdpIgc3jZH8C3cN2WV	If Only	Dove Cameron	64	1mRBJdpIgc3jZH8C3cN2WV	Descendants (Original TV Movie Soundtrack)	2015-01-01	post teen pop	1mRBJdpIgc3jZH8C3cN2WV	0.477_0.6	7	-5.652	1	0.0324	0.271	0	0.112	0.29	152.062	229813	post-teen pop	NA	NA	NA	NA
