track_id	ZZtrack_name89	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability-energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	rap	rock	latin	r&b
0EgigrGFGb4PHaVNb7fgK7	No Problem	Lil Scrappy	54	0EgigrGFGb4PHaVNb7fgK7	The Crunk Recordings: Hits From The Pioneers And Players Of Crunk	2009-08-21	Dirty South Rap Classics by DJ HOTSAUCE	0EgigrGFGb4PHaVNb7fgK7	0.858_0.731	1	-7.224	1	0.237	0.053	0	0.15	0.139	85.984	214213	southern hip hop	NA	NA	NA
3wIjnMkaSRsU2GAsHRtaXf	Neva Eva (feat. Lil Scrappy & Lil Jon)	Trillville	16	3wIjnMkaSRsU2GAsHRtaXf	Neva Eva/Head Bussa	2003	Dirty South Rap Classics by DJ HOTSAUCE	3wIjnMkaSRsU2GAsHRtaXf	0.777_0.81	7	-4.968	1	0.0462	0.0192	0	0.0861	0.787	78.021	276320	southern hip hop	NA	NA	NA
1BVTXeq3Hv4K1QamHvrt6A	Front, Back & Side to Side	UGK	42	1BVTXeq3Hv4K1QamHvrt6A	Super Tight	1994-04-11	Dirty South Rap Classics by DJ HOTSAUCE	1BVTXeq3Hv4K1QamHvrt6A	0.818_0.633	2	-5.598	1	0.105	0.0192	1.47e-05	0.0444	0.803	150	313800	southern hip hop	NA	NA	NA
7bcsSzt2HasMWL2Kr7iyfH	Wanna Be A Balla	Fat Pat	0	7bcsSzt2HasMWL2Kr7iyfH	Greatest Hits	2001	Dirty South Rap Classics by DJ HOTSAUCE	7bcsSzt2HasMWL2Kr7iyfH	0.87_0.608	10	-8.91	0	0.281	0.303	0	0.156	0.649	92.314	356987	southern hip hop	NA	NA	NA
3qMkFNfMueMebmOzh2fKhy	Mr. Scarface	Scarface	31	3qMkFNfMueMebmOzh2fKhy	Mr. Scarface Is Back	1991	Dirty South Rap Classics by DJ HOTSAUCE	3qMkFNfMueMebmOzh2fKhy	0.915_0.518	1	-13.501	1	0.32	0.0696	0	0.183	0.574	97.049	352432	southern hip hop	NA	NA	NA
3R9qiUjvIuLYm1KWzh6E0L	Still Fly	Big Tymers	0	3R9qiUjvIuLYm1KWzh6E0L	Hood Rich (Explicit Version)	2002-01-01	Dirty South Rap Classics by DJ HOTSAUCE	3R9qiUjvIuLYm1KWzh6E0L	0.675_0.607	11	-3.538	1	0.161	0.0302	8.67e-06	0.339	0.56	177.928	335613	southern hip hop	NA	NA	NA
2PuDoAM0gdidF1txIQFUkp	Like A Pimp	David Banner	0	2PuDoAM0gdidF1txIQFUkp	Mississippi-The Album	2003-01-01	Dirty South Rap Classics by DJ HOTSAUCE	2PuDoAM0gdidF1txIQFUkp	0.846_0.856	7	-5.14	1	0.176	0.00496	0	0.076	0.913	144.09	254707	southern hip hop	NA	NA	NA
0jrz4ZQKCsC6h2vzqgHiEp	Get Low featuring Ying Yang Twins	Lil Jon & The East Side Boyz	64	0jrz4ZQKCsC6h2vzqgHiEp	Crunkest Hits	2011-03-15	Dirty South Rap Classics by DJ HOTSAUCE	0jrz4ZQKCsC6h2vzqgHiEp	0.771_0.621	1	-7.453	1	0.0376	0.0295	0	0.124	0.154	101.013	334067	southern hip hop	NA	NA	NA
0J45lEzyh0cMdi4jPAp5xV	Trap House	Gucci Mane	0	0J45lEzyh0cMdi4jPAp5xV	Hood Classics	2008-11-07	Dirty South Rap Classics by DJ HOTSAUCE	0J45lEzyh0cMdi4jPAp5xV	0.868_0.544	11	-4.784	1	0.196	0.214	0	0.112	0.336	150.028	259880	southern hip hop	NA	NA	NA
5FDXQVXYiLeXLwt11T2lcN	Go Crazy - Remix	Jeezy	0	5FDXQVXYiLeXLwt11T2lcN	Lets Get It: Thug Motivation 101 (Explicit Version)	2005-01-01	Dirty South Rap Classics by DJ HOTSAUCE	5FDXQVXYiLeXLwt11T2lcN	0.39_0.895	11	-4.419	0	0.444	0.0344	0	0.247	0.646	85.407	253840	southern hip hop	NA	NA	NA
1Q48AM3uKnWdZEN7UJng6R	Shake Ya Ass	Mystikal	23	1Q48AM3uKnWdZEN7UJng6R	Cut Killer Show 2	2010-05-26	Dirty South Rap Classics by DJ HOTSAUCE	1Q48AM3uKnWdZEN7UJng6R	0.916_0.462	7	-10.472	1Q	0.406	0.0602	0	0.347	0.702	98.22	234733	southern hip hop	NA	NA	NA
7EbTPYTnPJnkcJn7bonvY3	Do It	Rasheeda	13	7EbTPYTnPJnkcJn7bonvY3	Do It	2000	Dirty South Rap Classics by DJ HOTSAUCE	7EbTPYTnPJnkcJn7bonvY3	0.741_0.866	7	-3.47	1Q	0.0354	0.0192	7.41e-06	0.0673	0.599	138.139	234640	southern hip hop	NA	NA	NA
0Z2ke9CtxCONdyURCI3wIu	Walk It Out Remix feat OutKast & Jim Jones	Unk	0	0Z2ke9CtxCONdyURCI3wIu	Walk It Out Remix feat OutKast & Jim Jones	2007-02-06	Dirty South Rap Classics by DJ HOTSAUCE	0Z2ke9CtxCONdyURCI3wIu	0.799_0.695	1	-6.085	0	0.258	0.0728	0	0.1	0.519	159.957	296560	southern hip hop	NA	NA	NA
0P4wupoasH0Pj0cuvwaIwN	Tired Of Ballin	Tela	35	0P4wupoasH0Pj0cuvwaIwN	Piece Of Mind	1996-11-05	Dirty South Rap Classics by DJ HOTSAUCE	0P4wupoasH0Pj0cuvwaIwN	0.596_0.506	9	-10.08	1	0.355	0.0129	0	0.102	0.688	87.761	301107	southern hip hop	NA	NA	NA
2ajhenDRiiAnCHHjsIOHhJ	Laffy Taffy	D4L	68	2ajhenDRiiAnCHHjsIOHhJ	Down For Life	2005-11-08	Dirty South Rap Classics by DJ HOTSAUCE	2ajhenDRiiAnCHHjsIOHhJ	0.891_0.439	7	-7.994	0	0.428	0.0351	9.34200965755153	0.0932	0.622	77.499	224253	southern hip hop	NA	NA	NA
4kmIO0yPq92dXtKCL28RfC	Never Scared (feat. Killer Mike & T.I.) - Club Mix	Bone Crusher	54	4kmIO0yPq92dXtKCL28RfC	AttenCHUN!	2003-04-29	Dirty South Rap Classics by DJ HOTSAUCE	4kmIO0yPq92dXtKCL28RfC	0.586_0.927	11	-4.077	0	0.194	0.00924	1.85e-06	0.344	0.528	73.023	316133	southern hip hop	NA	NA	NA
59xyRqG06dGbTmmJFVFbyQ	Dem Boyz	Boyz N Da Hood	52	59xyRqG06dGbTmmJFVFbyQ	Boyz N Da Hood	2005-06-21	Dirty South Rap Classics by DJ HOTSAUCE	59xyRqG06dGbTmmJFVFbyQ	0.782_0.63	1	-5.683	1	0.162	0.00161	7.63825246046763	0.151	0.295	78.516	256800	southern hip hop	NA	NA	NA
0YsNWdVVmu2fTq8iRNIePT	Lean Wit It, Rock Wit It - feat. Peanut & Charlay	Dem Franchize Boyz	0	0YsNWdVVmu2fTq8iRNIePT	Lean Wit It, Rock Wit It	2005	Dirty South Rap Classics by DJ HOTSAUCE	0YsNWdVVmu2fTq8iRNIePT	0.886_0.618	0	-5.734	1	0.301	0.0847	0	0.101	0.643	76.019	230960	southern hip hop	NA	NA	NA
1wKXq2v6jbWPM2hH2uj0bx	Down For My Niggaz	C-Murder	37	1wKXq2v6jbWPM2hH2uj0bx	The Best Of Snoop Dogg	2005-01-01	Dirty South Rap Classics by DJ HOTSAUCE	1wKXq2v6jbWPM2hH2uj0bx	0.819_0.835	6	-3.788	0	0.263	0.0485	0	0.278	0.53	90.992	225653	southern hip hop	NA	NA	NA
17Xg5u8fDHRJCw09JgycAD	No Mo Play In G.A.	Pastor Troy	21	17Xg5u8fDHRJCw09JgycAD	We Ready I Declare War	1999	Dirty South Rap Classics by DJ HOTSAUCE	17Xg5u8fDHRJCw09JgycAD	0.806_0.836	1	-5.696	1	0.251	0.0557	0	0.132	0.923	146.068	294760	southern hip hop	NA	NA	NA
6Efmq0wDgijxWFdBkzIOvb	Set It Off	Boosie Badazz	60	6Efmq0wDgijxWFdBkzIOvb	Bad Azz	2006-10-24	Dirty South Rap Classics by DJ HOTSAUCE	6Efmq0wDgijxWFdBkzIOvb	0.797_0.654	11	-6.946	0Q	0.248	0.000777	0	0.14	0.464	80.007	284587	southern hip hop	NA	NA	NA
3b0dX6Q2lxp7OX5lFt0nba	Ha	Juvenile	47	3b0dX6Q2lxp7OX5lFt0nba	400 Degreez	1998-01-01	Dirty South Rap Classics by DJ HOTSAUCE	3b0dX6Q2lxp7OX5lFt0nba	0.865_0.841	7	-5.381	1	0.225	0.022	3.66426651149523	0.0714	0.674	91.982	292333	southern hip hop	NA	NA	NA
6FblKHY6mrOR3LQXeOQGeu	Dey Know	Shawty Lo	2	6FblKHY6mrOR3LQXeOQGeu	Units in the City	2013-01-18	Dirty South Rap Classics by DJ HOTSAUCE	6FblKHY6mrOR3LQXeOQGeu	0.416_0.735	8	-5.391	1	0.403	0.107	0	0.573	0.697	108.159	195827	southern hip hop	NA	NA	NA
5b0B7zOMqjeo0T35009HMr	Trap Or Die	Jeezy	0	5b0B7zOMqjeo0T35009HMr	Lets Get It: Thug Motivation 101 (Explicit Version)	2005-01-01	Dirty South Rap Classics by DJ HOTSAUCE	5b0B7zOMqjeo0T35009HMr	0.678_0.662	2	-6.379	1	0.172	0.0132	9.64674118116964	0.259	0.359	79.054	240267	southern hip hop	NA	NA	NA
50jvqnM4qPR9RJwTY3IU7c	DUI	Oomp Camp	6	50jvqnM4qPR9RJwTY3IU7c	We Too Deep	2001	Dirty South Rap Classics by DJ HOTSAUCE	50jvqnM4qPR9RJwTY3IU7c	0.823_0.823	6	-4.972	0	0.13	0.00401	0	0.0438	0.824	134.987	245720	southern hip hop	NA	NA	NA
5uLZgToTLTRBXXcekii3Yo	Intoxicated	Hitman Sammy Sam	8	5uLZgToTLTRBXXcekii3Yo	Last Man Standing	2006-09-19	Dirty South Rap Classics by DJ HOTSAUCE	5uLZgToTLTRBXXcekii3Yo	0.738_0.625	3	-8.764	0	0.86	0.00215	0	0.065	0.721	172.04	260960	southern hip hop	NA	NA	NA
22HHKuitrUbFh8nluddJoR	Icy	Gucci Mane feat. Young Jeezy	0	22HHKuitrUbFh8nluddJoR	Hood Classics	2008-11-07	Dirty South Rap Classics by DJ HOTSAUCE	22HHKuitrUbFh8nluddJoR	0.767_0.704	10	-4.737	0	0.0636	0.0405	0	0.106	0.678	92.133	283613	southern hip hop	NA	NA	NA
0Sizq91V0brNa9RBpMfeOB	Here I Go	Mystikal	42	0Sizq91V0brNa9RBpMfeOB	Mind Of Mystikal	1995-10-05	Dirty South Rap Classics by DJ HOTSAUCE	0Sizq91V0brNa9RBpMfeOB	0.727_0.661	6	-4.992	0Q	0.0731	0.355	0	0.3	0.511	84.974	345067	southern hip hop	NA	NA	NA
6WCZBwvcS1qQKIwPjDUgAs	A.D.I.D.A.S. - Explicit Album Version	Killer Mike	9	6WCZBwvcS1qQKIwPjDUgAs	A.D.I.D.A.S.	2003-05-12	Dirty South Rap Classics by DJ HOTSAUCE	6WCZBwvcS1qQKIwPjDUgAs	0.83_0.829	10	-2.643	0	0.319	0.00809	1.06e-06	0.189	0.688	186.093	208147	southern hip hop	NA	NA	NA
5qKqRkWnRTXNVWbEOOmGxk	Wheelz of Steel	OutKast	50	5qKqRkWnRTXNVWbEOOmGxk	ATLiens	1996-08-27	Dirty South Rap Classics by DJ HOTSAUCE	5qKqRkWnRTXNVWbEOOmGxk	0.886_0.641	11	-7.263	0	0.263	0.0531	0.000542	0.113	0.489	111.649	243267	southern hip hop	NA	NA	NA
6ZZiibK0pvYdzA0V6Nf8Ag	ASAP	T.I.	0	6ZZiibK0pvYdzA0V6Nf8Ag	Urban Legend	2004-11-29	Dirty South Rap Classics by DJ HOTSAUCE	6ZZiibK0pvYdzA0V6Nf8Ag	0.806_0.587	9	-5.809	1	0.28	0.175	0	0.263	0.575	158.032	285027	southern hip hop	NA	NA	NA
4LCYfudj0YePxgj0HbAnC9	Who Run It	Three 6 Mafia	38	4LCYfudj0YePxgj0HbAnC9	When The Smoke Clears	2000-06-13	Dirty South Rap Classics by DJ HOTSAUCE	4LCYfudj0YePxgj0HbAnC9	0.835_0.792	4	-5.768	0Q	0.213	0.0202	0	0.0742	0.718	159.435	249160	southern hip hop	NA	NA	NA
3H6JUtLbiZh07T7GLiuTON	My Neck, My Back	Khia	52	3H6JUtLbiZh07T7GLiuTON	Thug Misses	2002	Dirty South Rap Classics by DJ HOTSAUCE	3H6JUtLbiZh07T7GLiuTON	0.877_0.696	9	-2.296	0	0.138	0.0302	0	0.0478	0.747	102.055	222333	southern hip hop	NA	NA	NA
4gUteMcpbt8S7PMc5Wy6uS	Missile	Dorothy	54	4gUteMcpbt8S7PMc5Wy6uS	ROCKISDEAD	2016-06-24	Badass Rock	4gUteMcpbt8S7PMc5Wy6uS	0.528_0.448	0	-6.408	1	0.0261	0.0121	0.0204	0.158	0.668	145.989	204225	southern hip hop	NA	NA	NA
3mMLNYqksF82jffNPJseaz	Wicked Games	The Hot Damns	49	3mMLNYqksF82jffNPJseaz	The Hot Damns	2014-07-17	Badass Rock	3mMLNYqksF82jffNPJseaz	0.484_0.543	7	-5.62	1	0.0268	3.75e-05	1.45e-05	0.108	0.638	84.975	193765	southern hip hop	NA	NA	NA
7ISL3LO8AWP3fKIXunvqTa	Joker And The Thief	Wolfmother	66	7ISL3LO8AWP3fKIXunvqTa	Wolfmother	2006-01-01	Badass Rock	7ISL3LO8AWP3fKIXunvqTa	0.264_0.78	0	-2.741	1	0.0517	0.0452	0.0222	0.376	0.456	155.376	280467	southern hip hop	NA	NA	NA
58VTMFtsoe0E0vSX1pV03h	Blame It on the Boom Boom	Black Stone Cherry	57	58VTMFtsoe0E0vSX1pV03h	Between The Devil & The Deep Blue Sea (Special Edition)	2011-01-01	Badass Rock	58VTMFtsoe0E0vSX1pV03h	0.574_0.889	10	-3.44	1	0.0524	0.00207	1.12e-05	0.0333	0.784	116.007	189133	southern hip hop	NA	NA	NA
5jddjli3YTIxueb3xFdLaA	Down To The Bottom	Dorothy	54	5jddjli3YTIxueb3xFdLaA	Down To The Bottom	2017-05-05	Badass Rock	5jddjli3YTIxueb3xFdLaA	0.613_0.608	11	-5.429	0	0.0263	0.0147	4.81683412755374	0.245	0.523	87.467	152468	southern hip hop	NA	NA	NA
5GoaMYsGRwJa1kHT2WL6Hw	Search and Destroy	All Good Things	38	5GoaMYsGRwJa1kHT2WL6Hw	Battle Rock	2013-07-15	Badass Rock	5GoaMYsGRwJa1kHT2WL6Hw	0.59_0.888	2	-5.242	1	0.0783	0.00274	0	0.0694	0.344	123.016	247819	southern hip hop	NA	NA	NA
0LL2iuwjFIObiUEiC5SedP	All For One	The Phantoms	18	0LL2iuwjFIObiUEiC5SedP	Different Drum	2014-05-14	Badass Rock	0LL2iuwjFIObiUEiC5SedP	0.562_0.721	7	-6.043	1	0.0396	3.03e-05	4.59477659955155	0.0327	0.649	66.503	193281	southern hip hop	NA	NA	NA
2NPHU2WJaI3rrtCNNuQ8L1	Raise Hell	Dorothy	63	2NPHU2WJaI3rrtCNNuQ8L1	ROCKISDEAD	2016-06-24	Badass Rock	2NPHU2WJaI3rrtCNNuQ8L1	0.547_0.693	6	-6.404	1Q	0.0264	0.0224	0	0.523	0.716	79.963	181868	southern hip hop	NA	NA	NA
4CdH04HcZHMBLtDULDHFfe	Black Betty	Ministry & Co-Conspirators	30	4CdH04HcZHMBLtDULDHFfe	Cover Up	2008-04-01	Badass Rock	4CdH04HcZHMBLtDULDHFfe	0.252_0.916	7	-6.357	1	0.0691	8.68e-06	0.751	0.105	0.385	119.927	209013	southern hip hop	NA	NA	NA
1DG8aQMP3dS9Pxf1lUnKh4	That Thing You Do	Ellem	39	1DG8aQMP3dS9Pxf1lUnKh4	That Thing You Do	2016-09-05	Badass Rock	1DG8aQMP3dS9Pxf1lUnKh4	0.755_0.937	8	-3.623	0	0.0891	0.0114	0.000233	0.0772	0.59	119.979	188000	southern hip hop	NA	NA	NA
5c4X3PrLDtzAqXOWDtfX2t	Whiskey Fever	Dorothy	46	5c4X3PrLDtzAqXOWDtfX2t	ROCKISDEAD	2016-06-24	Badass Rock	5c4X3PrLDtzAqXOWDtfX2t	0.514_0.835	11	-5.188	0	0.0534	0.00581	0	0.176	0.564	126.016	157381	southern hip hop	NA	NA	NA
6TgBXzpqMImjitAE1dRglH	If You Wanna Leave	Thorbjorn Risager	35	6TgBXzpqMImjitAE1dRglH	Too Many Roads	2014-03-21	Badass Rock	6TgBXzpqMImjitAE1dRglH	0.572_0.884	9	-2.299	0	0.0855	0.305	0.616	0.325	0.532	128.931	256086	southern hip hop	NA	NA	NA
4N2d7hsNCkBCo1FLGAO9ll	Are You Satisfied?	Reignwolf	49	4N2d7hsNCkBCo1FLGAO9ll	Are You Satisfied?	2013-08-02	Badass Rock	4N2d7hsNCkBCo1FLGAO9ll	0.295_0.832	3	-6.789	0	0.0631	0.00393	0.0722	0.102	0.615	140.979	214048	southern hip hop	NA	NA	NA
3xKLnqf5nBIm5WFvFmhWDX	Changed Man	Michael Burks	0	3xKLnqf5nBIm5WFvFmhWDX	Iron Man	2009-06-18	Badass Rock	3xKLnqf5nBIm5WFvFmhWDX	0.448_0.94	5	-1.785	1	0.0932	0.15	0.000594	0.368	0.733	120.552	285747	southern hip hop	NA	NA	NA
2BK4l09aPafX8i3rC2I4xF	Hawk Eyes	The Kicks	41	2BK4l09aPafX8i3rC2I4xF	Tonight Changes Everything	2012-09-23	Badass Rock	2BK4l09aPafX8i3rC2I4xF	0.515_0.934	0	-3.609	0	0.0482	0.00367	0	0.21	0.663	127.955	182827	southern hip hop	NA	NA	NA
6XOINCZBv8Q7RXgNNiTwIN	A Girl Like You	Edwyn Collins	63	6XOINCZBv8Q7RXgNNiTwIN	Gorgeous George	1994	Badass Rock	6XOINCZBv8Q7RXgNNiTwIN	0.619_0.781	5	-7.455	0	0.0393	0.0243	0.000286	0.402	0.533	126.267	236583	southern hip hop	NA	NA	NA
1ogRu1dOUgHvel8To8oQbe	Wicked Ones	Dorothy	61	1ogRu1dOUgHvel8To8oQbe	ROCKISDEAD	2016-06-24	Badass Rock	1ogRu1dOUgHvel8To8oQbe	0.587_0.635	5	-5.47	1	0.0377	0.0353	4.29808273024391	0.331	0.591	96.519	172516	southern hip hop	NA	NA	NA
1iyd6WIPHBeabQGS1Ns1Le	I Get It My Way	Paul Otten	2	1iyd6WIPHBeabQGS1Ns1Le	Fight Like the Devil	2015-08-31	Badass Rock	1iyd6WIPHBeabQGS1Ns1Le	0.521_0.652	7	-5.773	1	0.03	0.00244	0.000135	0.292	0.566	175.926	171818	southern hip hop	NA	NA	NA
0XEUKN8CnHAKNmWmK1FG0d	The Heat	The Bones of J.R. Jones	46	0XEUKN8CnHAKNmWmK1FG0d	Spirits Furnace	2016-04-15	Badass Rock	0XEUKN8CnHAKNmWmK1FG0d	0.588_0.841	2	-4.374	1	0.0802	0.144	0.000511	0.0369	0.682	92.992	194332	southern hip hop	NA	NA	NA
2WRk6RxETSwdsg2dhtnXxc	Suffocation Blues	Black Pistol Fire	56	2WRk6RxETSwdsg2dhtnXxc	Black Pistol Fire	2015-09-16	Badass Rock	2WRk6RxETSwdsg2dhtnXxc	0.282_0.843	11	-6.002	0	0.114	0.000839	3.02e-05	0.0699	0.418	175.798	161054	southern hip hop	NA	NA	NA
6nxHMqTNKWlQnx5AFxz1iX	Green Machine	Kyuss	54	6nxHMqTNKWlQnx5AFxz1iX	Blues For The Red Sun	1992-01-01	Badass Rock	6nxHMqTNKWlQnx5AFxz1iX	0.341_0.947	5	-8.801	1	0.0508	8.21e-05	0.000692	0.118	0.594	181.062	217907	southern hip hop	NA	NA	NA
0amPDBn2wSRl0vRyWSLk5v	The Bottle	Hermano	41	0amPDBn2wSRl0vRyWSLk5v	Only a Suggestion	2007-10-01	Badass Rock	0amPDBn2wSRl0vRyWSLk5v	0.381_0.539	7	-6.761	1	0.0375	2.5e-05	0.723	0.125	0.499	127.424	282160	southern hip hop	NA	NA	NA
3N02rdKYcUq6nabDpCRv7v	Heavy/Like a Witch	All Them Witches	46	3N02rdKYcUq6nabDpCRv7v	Our Mother Electricity	2012-12-07	Badass Rock	3N02rdKYcUq6nabDpCRv7v	0.323_0.903	0	-6.537	1	0.125	0.00249	0.571	0.104	0.255	152.827	347875	southern hip hop	NA	NA	NA
1zcJ1eMjRONHitpcPx0c68	Tired Old Dog	The Devil and the Almighty Blues	1	1zcJ1eMjRONHitpcPx0c68	The Devil and the Almighty Blues	2015-02-16	Badass Rock	1zcJ1eMjRONHitpcPx0c68	0.468_0.563	1	-7.773	1	0.0301	0.038	0.0869	0.0956	0.431	83.726	387669	southern hip hop	NA	NA	NA
48RCrsAtJ9HIKu95EwWoOt	Left Us To Mold	Unida	34	48RCrsAtJ9HIKu95EwWoOt	High Volume: The Stoner Rock Collection	2005-07-05	Badass Rock	48RCrsAtJ9HIKu95EwWoOt	0.214_0.942	5	-3.928	0	0.157	0.000359	2.96495973567944	0.0942	0.391	130.433	346117	southern hip hop	NA	NA	NA
7kItHXkqfLWFOiZ0tSzzbA	Enter the Riffian	Wo Fat	34	7kItHXkqfLWFOiZ0tSzzbA	Psychedelonaut	2009-01-01	Badass Rock	7kItHXkqfLWFOiZ0tSzzbA	0.329_0.786	10	-7.833	0	0.0475	1.89e-05	0.241	0.112	0.301	140.839	339573	southern hip hop	NA	NA	NA
3PrPbuCs02pv3jZtWieaFa	Die of Thirst	Gorilla Pulp	30	3PrPbuCs02pv3jZtWieaFa	Peyote Queen	2016	Badass Rock	3PrPbuCs02pv3jZtWieaFa	0.358_0.544	6	-6.576	1	0.0299	0.00432	0.901	0.126	0.0397	130.803	142618	southern hip hop	NA	NA	NA
3G58YAOF6553O7jNneeEId	Hello To Oblivion	Formula	12	3G58YAOF6553O7jNneeEId	High Volume: The Stoner Rock Collection	2005-07-05	Badass Rock	3G58YAOF6553O7jNneeEId	0.211_0.809	10	-6.263	1	0.0474	0.000146	0.901	0.531	0.439	118.316	281844	southern hip hop	NA	NA	NA
0rkcFGA6XEVd2XV2JI6msk	When Love Comes To Town	U2	3	0rkcFGA6XEVd2XV2JI6msk	Rattle And Hum	1988-10-10	Badass Rock	0rkcFGA6XEVd2XV2JI6msk	0.65_0.665	9	-11.259	1Q	0.0372	0.0526	4.62e-06	0.13	0.593	115.51	254267	southern hip hop	NA	NA	NA
1Qc7zCw6k2KTvSEl4IKSdP	The Pusher	Steppenwolf	54	1Qc7zCw6k2KTvSEl4IKSdP	Steppenwolf	1968	Badass Rock	1Qc7zCw6k2KTvSEl4IKSdP	0.467_0.382	0	-13.807	1	0.0264	0.236	3.92280631454196	0.187	0.704	81.754	350467	southern hip hop	NA	NA	NA
7rwM67LyGTDIq33h3Ukc6Y	I Gotsta Get Paid	ZZ Top	47	7rwM67LyGTDIq33h3Ukc6Y	La Futura	2012-09-11	Badass Rock	7rwM67LyGTDIq33h3Ukc6Y	0.542_0.941	7	-2.225	1	0.062	0.052	0.000191	0.056	0.445	82.371	243160	southern hip hop	NA	NA	NA
7112WRQXlBGe4Os43yw8gV	King of Rock	Run-D.M.C.	46	7112WRQXlBGe4Os43yw8gV	King Of Rock (Expanded Edition)	1985-01-21	Badass Rock	7112WRQXlBGe4Os43yw8gV	0.825_0.857	2	-3.389	0	0.0448	0.00907	0	0.0461	0.791	98.204	314147	southern hip hop	NA	NA	NA
7GRq9NUgqhxPGUUksX02fk	Blue on Black	Kenny Wayne Shepherd	59	7GRq9NUgqhxPGUUksX02fk	Trouble Is...	1997-09-26	Badass Rock	7GRq9NUgqhxPGUUksX02fk	0.412_0.676	7	-7.341	1	0.0266	0.00596	0.112	0.209	0.557	155.431	333733	southern hip hop	NA	NA	NA
5VXfsQX2NYS9USmDgVyys0	Call Me Devil	Friends in Tokyo	55	5VXfsQX2NYS9USmDgVyys0	Keep Moving On	2015-01-30	Badass Rock	5VXfsQX2NYS9USmDgVyys0	0.458_0.733	2	-5.7	0	0.0711	0.00255	0.147	0.595	0.535	62.469	249600	southern hip hop	NA	NA	NA
7bNFkCSO1ofu3uzr6voY7T	Just Got Paid	ZZ Top	52	7bNFkCSO1ofu3uzr6voY7T	Rio Grande Mud	1972	Badass Rock	7bNFkCSO1ofu3uzr6voY7T	0.567_0.687	9	-10.536	1	0.0435	0.29	0.426	0.121	0.625	99.93	267480	southern hip hop	NA	NA	NA
2cppGOIz0cuDnKoGzrDsJQ	The Fear	The Score	67	2cppGOIz0cuDnKoGzrDsJQ	Pressure	2019-02-01	Badass Rock	2cppGOIz0cuDnKoGzrDsJQ	0.498_0.628	7	-5.709	0	0.0317	0.00686	0	0.362	0.218	138.099	183853	southern hip hop	NA	NA	NA
3UWYmWg9j8KVV08ANBqcLB	White Trash Millionaire	Black Stone Cherry	56	3UWYmWg9j8KVV08ANBqcLB	Between The Devil & The Deep Blue Sea (Special Edition)	2011-01-01	Badass Rock	3UWYmWg9j8KVV08ANBqcLB	0.485_0.898	4	-3.75	1	0.0568	0.000776	0.00244	0.642	0.494	99.983	198680	southern hip hop	NA	NA	NA
6nDxUpsVjr4qAQGpd2oy6g	Hell on Wheels	Nick Nolan	36	6nDxUpsVjr4qAQGpd2oy6g	Outlaw Blues 2	2015-02-07	Badass Rock	6nDxUpsVjr4qAQGpd2oy6g	0.382_0.771	7	-5.24	1	0.0365	0.00268	0.919	0.254	0.4	145.918	172384	southern hip hop	NA	NA	NA
5EOoMWIB9iK4ZpcSex9Ec7	Old Time Rock & Roll	Bob Seger	72	5EOoMWIB9iK4ZpcSex9Ec7	Stranger In Town	1978-05-05	Badass Rock	5EOoMWIB9iK4ZpcSex9Ec7	0.714_0.937	6	-2.947	1Q	0.0399	0.206	1.33520376940724	0.0731	0.964	124.13	194147	southern hip hop	NA	NA	NA
0ifIudDeWelhhKzNqP12jm	Heaven Knows	The Pretty Reckless	3	0ifIudDeWelhhKzNqP12jm	Going To Hell	2014-03-17	Badass Rock	0ifIudDeWelhhKzNqP12jm	0.54_0.801	2	-3.733	1	0.0475	0.0845	0	0.221	0.577	83.979	224855	southern hip hop	NA	NA	NA
56xzyK1pLQ1Lw1AVcCM97r	Electric Man	Rival Sons	48	56xzyK1pLQ1Lw1AVcCM97r	Great Western Valkyrie	2014-06-09	Badass Rock	56xzyK1pLQ1Lw1AVcCM97r	0.386_0.87	10	-3.081	1	0.0443	0.0279	0.00127	0.513	0.527	171.118	200064	southern hip hop	NA	NA	NA
43KDuKt8wcZFkx8RNwf1Si	Wild Thing	JAXSON GAMBLE	46	43KDuKt8wcZFkx8RNwf1Si	Wild Thing	2016-09-23	Badass Rock	43KDuKt8wcZFkx8RNwf1Si	0.676_0.839	2	-6.231	1	0.0814	0.0385	0	0.256	0.814	160.027	173250	southern hip hop	NA	NA	NA
3rdFEtI9fiqQYBVyIaOBh9	Absolution	The Pretty Reckless	0	3rdFEtI9fiqQYBVyIaOBh9	Going To Hell	2014-03-17	Badass Rock	3rdFEtI9fiqQYBVyIaOBh9	0.595_0.727	6	-4.153	1	0.0335	0.00186	0.0246	0.112	0.328	97.916	274061	southern hip hop	NA	NA	NA
1ohphTiYoW84NPGpPY6HW6	Love Is Pain	Joan Jett & The Blackhearts	20	1ohphTiYoW84NPGpPY6HW6	Bad Reputation (Music from the Original Motion Picture)	2018-09-28	Badass Rock	1ohphTiYoW84NPGpPY6HW6	0.324_0.887	2	-4.512	1	0.0528	0.000128	0.0327	0.248	0.438	112.012	209480	southern hip hop	NA	NA	NA
